Specimen,Break Count,interior_edge_endosteal,interior_edge_break,Interrupted_False,Interrupted_True,ridge_notch_False,ridge_notch_True,interior_notch_False,interior_notch_True,Mean_min,Mean_max,Mean_mean,Mean_median,Mean_std,Median_min,Median_max,Median_mean,Median_median,Median_std,STD_min,STD_max,STD_mean,STD_median,STD_std,Max_min,Max_max,Max_mean,Max_median,Max_std,Min_min,Min_max,Min_mean,Min_median,Min_std,Range_min,Range_max,Range_mean,Range_median,Range_std,ArcLength_min,ArcLength_max,ArcLength_mean,ArcLength_median,ArcLength_std,EuclideanLength_min,EuclideanLength_max,EuclideanLength_mean,EuclideanLength_median,EuclideanLength_std,ArcAngle_min,ArcAngle_max,ArcAngle_mean,ArcAngle_median,ArcAngle_std,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN12AA6402,11,11,0,11,0,11,0,11,0,53.130519299999996,144.80120860000005,91.15846632467391,93.5742965,29.77695861516174,54.32759100000001,141.932526,91.37164068181818,92.889145,29.28548005301272,0.0,32.177545774462864,11.233999346706291,9.337367911451144,7.904121144260028,67.713615,159.01651,108.55888300000001,115.638611,31.483242673347277,26.568649,138.155472,71.07677945454546,66.758705,35.8498543108799,0.0,121.05070500000002,37.48210354545454,30.525238,29.79335058486655,3.1288406979060497,110.96127600508392,40.76000888354487,29.30174681507815,31.04501837721634,3.0065764716700465,107.64721850419544,38.14369440732593,27.726042689861092,29.527495407310017,4.788544076252169,68.37242203056535,33.6489076116757,38.77652392955388,22.76559121783103,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Homo sapiens,HSAnv,True,18789.162109375,39496.55729166666,175.14157104492188,45.42591094970703,31.092512130737305
MN12AA6403,9,9,0,9,0,9,0,9,0,29.73533042857143,106.8804275,62.44471226123912,63.52685093333334,22.728200652531445,28.89385,109.0583725,62.97665411111112,63.773743,24.550443424652002,0.0,18.07220389661116,7.031752172891599,4.9939332923831525,6.455183884292352,39.611198,119.955566,73.79475488888889,63.773743,26.165704329104305,23.80629,90.611969,50.273584444444445,49.391563,20.407592225986498,0.0,61.08235199999999,23.521170444444447,15.804908,23.25336387348419,1.8484630267293456,102.21257346920815,32.155723251919625,22.225783725405716,35.72218932627273,1.7739880552021747,97.58271056821488,28.826145043897757,19.280816639603206,33.76370810466145,13.507522879690333,70.23049748400068,37.257205041236624,26.538587883131374,19.058818589555376,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Homo sapiens,HSAnv,True,9159.439453125,19426.4921875,118.49400329589844,40.16844177246094,22.119775772094727
MN12AA6404,5,5,0,5,0,5,0,5,0,38.97932033333333,142.99563833333337,75.37935832412282,72.47333617500001,37.61552301776033,40.1258925,140.668968,75.198461,72.561199,36.13925313538948,2.5805740653480336,21.44991959665085,10.330479142682593,6.9623209540716,6.636755365127572,41.49398,157.170822,95.82334519999999,98.150177,44.73320041215245,31.801817,136.259048,58.79860020000001,35.60832199999999,39.69047074280595,7.2410659999999964,75.335564,37.024745,20.91177399999998,26.784577245125917,10.30033310417735,118.24317779492772,53.66972422906326,20.293846054008824,47.88187763329101,9.558319708505259,114.91929526524255,51.07369454545972,15.276055128533685,47.13116762051496,1.9528381253675453,61.103758845809075,24.30944211314604,15.57939232712015,22.545184174371443,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Homo sapiens,HSAnv,False,3129.135986328125,4653.776041666667,124.99569702148438,22.535600662231445,8.771878242492676
MN12AA6405,5,5,0,5,0,5,0,5,0,56.30127733333333,128.39986933333333,95.98875489910256,105.36339715384615,27.613838769357695,55.075058,134.327576,97.4329874,117.041199,32.148565863333424,5.506809503730286,31.105959862039033,13.669519903861339,11.588698448158373,9.246621312383793,63.574696,146.937424,113.70502400000001,129.960495,32.227175085627316,46.78118900000001,110.479401,75.2044884,58.918777,28.713220698192917,13.320617999999996,100.15623499999998,38.5005356,29.15022200000001,31.40853276136,4.9601083431891295,37.89845869719236,18.689571294867815,16.042332133018448,11.834895621968142,4.4908631564544494,37.44727843835918,18.21718284186409,15.848115878551614,11.71267203408738,18.396965204923532,88.31545147024553,47.62874792942769,35.010589039764405,25.559543638413626,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Homo sapiens,HSAnv,True,1658.041259765625,2335.3819986979165,49.86355590820313,23.73674774169922,11.913253784179688
MN12AA6406,4,4,0,4,0,4,0,4,0,73.40701549999999,126.58853725,99.99382335654762,99.98987033809524,19.002472019911767,72.152748,133.11435699999998,100.3993615,98.1651705,21.741781798528933,8.45143359959368,15.888126033405285,11.373703170590653,10.577626524681826,2.825461528400214,86.410423,144.717209,116.62204525,117.6802745,21.818076201894684,59.77409399999999,101.065613,80.424923,80.42999250000001,14.708630363357274,24.71768900000001,49.78287499999998,36.19712225000001,35.1439625,10.762527723355955,12.33485817440556,42.92723672458096,28.265263090619634,28.899478731746008,10.849047981298265,11.913339005501363,42.408610309700094,26.763760854926623,26.366547052252514,10.947286389571518,11.760685049938367,62.75697663951047,37.39671915570585,37.53460746668729,21.903713301185405,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Homo sapiens,HSAnv,True,2782.28955078125,2904.248372395833,46.68915557861328,25.99903106689453,10.487529754638672
MN12AA6503,6,6,0,6,0,6,0,6,0,19.3716965,115.0090944,62.03062736279404,61.764983493083015,35.05311987347683,16.217464,110.91968500000002,58.623967916666665,58.74640825,36.91709035130109,6.3235317862723095,19.30190189215816,11.724221592270482,11.315778197883528,4.541505327923189,30.228115000000006,124.791794,84.427028,86.282299,35.87357767682837,14.823743,106.40947,46.6877015,35.700818,34.103049271240764,15.404372000000004,69.564178,37.7393265,39.5117585,18.005738371025515,12.886734508011152,70.22418795884127,34.528494811738675,24.6319568365332,21.038526493254054,8.894655690356993,68.25906034769304,32.409459349166546,22.48581756178475,21.175431726839815,6.194263201984378,79.14905269508819,31.279286715705798,25.61897754957245,22.890151787289774,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,4477.77099609375,7853.588541666668,91.37735748291016,28.83597183227539,11.713662147521973
MN12AA6507,10,10,0,10,0,10,0,10,0,63.32166675000001,144.03427766666667,93.37304439772727,87.38208786363637,24.396451316196273,64.83192650000001,144.8796615,92.29541315000002,87.1285365,24.53335893368484,0.0,18.97123781551902,7.819618362232362,7.962157049886509,5.864972501655715,69.759254,156.149429,104.7571761,95.5476495,25.949957363016402,37.16383,130.776306,84.0948529,84.08224899999999,25.62938763538237,0.0,49.79984600000001,20.662323200000003,20.513194999999996,15.839438185591526,3.4880820943759137,39.782383400635254,15.635228333945488,9.622613287078305,11.729980725901779,3.3064506725490457,39.425357113157524,14.574993134277264,8.746747640671412,11.583217568955991,6.5891656110957655,77.54117884895327,36.76555612166625,37.24128174568948,24.947552311470293,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,True,2724.4931640625,5976.287760416668,54.452369689941406,23.76397705078125,10.68011474609375
MN13AA0103,9,9,0,9,0,9,0,9,0,43.862435875,158.32811842857149,94.09690857261904,95.5003865,35.215208840521335,42.4649185,157.809052,93.01932777777779,95.179298,36.419239928139035,4.461712830750121,18.448995366703752,8.696816289248146,7.859027715131653,3.809203965058643,62.69281,164.569595,113.10283833333334,114.992966,33.933950639030655,33.556179,149.396088,82.78531833333332,84.14624,35.87089336779281,15.173507,85.00952099999999,30.317519999999995,22.896407999999994,19.99622140146059,12.494047962576408,111.19090386048364,34.73174505831494,21.46955333888331,32.06836575135075,9.98316872540978,109.4293098553582,33.67966291525419,20.35849864528327,31.86712557360234,1.3404732194855675,56.367857652143364,30.028169329756533,33.051653482430574,19.141633939487694,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,9226.1376953125,18256.1484375,140.38507080078122,31.96673583984375,17.113286972045902
MN13AA0104,5,5,0,0,5,5,0,5,0,61.85060125,131.29865485714285,90.39622752940821,94.25719489473684,24.874203843589452,62.1213225,126.248886,88.871758,91.7653385,23.162361462260748,0.0,15.994363994408396,7.769384465898087,10.153556472535431,5.960504295758041,64.211533,150.22728,105.88738880000001,98.834679,28.244159887368063,33.92326,121.726936,75.67518379999999,66.33506,30.675166784935364,0.0,64.91141900000001,30.212205,28.500344000000002,25.431736259977786,5.782133001032864,113.04326382241314,53.07666543359103,19.495381182033253,48.30838175133975,5.774356903586756,105.95918050390912,49.60976026810558,16.487788685569697,45.34498491735433,6.046597442189228,75.70974922020923,34.3466709952898,8.517660207188035,33.24000778174956,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,6030.23486328125,13780.639322916664,113.63290405273438,28.09314346313477,15.699090957641602
MN13AA0105,3,3,0,3,0,3,0,3,0,94.8738236,119.16520679999999,108.07958892820513,110.1997363846154,10.029592659392263,94.7121275,119.048462,109.30283083333332,114.147903,10.509371609794396,3.9722970463981193,16.9882891440399,10.971726807114871,11.954594230906599,5.3590132083578945,100.894783,138.59375,122.466184,127.910019,15.864625908966799,81.004547,106.294502,92.35358166666667,89.761696,10.48598618656698,11.133086999999987,46.90547199999999,30.112602333333324,32.29924799999999,14.685638031780583,28.83133424866236,38.83381159339989,32.49098258949604,29.807801926425878,4.502738582315001,27.555759721154484,33.819496419225395,29.848831338046807,28.171237873760532,2.8189051337061204,12.922481936459198,69.33582472048579,40.66511303125984,39.73703243683453,23.039998715412768,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,1782.9346923828125,2986.5830078125,37.17909240722656,26.548992156982425,9.497093200683594
MN13AA0107,7,7,0,7,0,7,0,7,0,66.93266872727273,164.26045766666667,106.55675160674289,90.39780625,35.71312164134435,68.922951,163.45510900000005,106.49538057142857,90.0737115,35.74400021557509,1.4271895734859008,18.11025759742617,7.511474765700273,7.867853365095633,5.057465262662685,82.571732,166.2659,120.96978657142857,107.103508,30.033158254396714,36.976791,163.060364,95.60178814285713,86.426926,40.09397408701815,3.205535999999995,67.97380099999998,25.367998428571422,23.63758900000002,20.539070996207087,5.068333790665581,65.69710588153254,25.981492901507682,18.4835109741498,19.46479622066408,4.575976220436467,64.53334122451743,24.862038948533627,18.200178399675085,19.63935009464846,6.667023851499767,67.78004048007381,25.76374309802009,17.881878155149153,20.499829637139378,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,2838.497802734375,5008.4921875,77.12836456298828,25.81589698791504,9.618059158325195
MN13AA0108,6,6,0,6,0,6,0,6,0,52.6329875,133.916809,86.4893719565934,76.42293140000001,30.582447497282583,32.5677685,133.916809,82.37383041666666,74.79948850000001,35.18954234798003,0.0,35.26335018825632,11.497024682738918,9.517469174567246,11.823483262148287,83.744789,133.916809,105.90621816666668,104.858246,19.89609220422546,17.030386,133.916809,73.35322533333333,63.75282849999999,41.079856728783675,0.0,101.07638,32.55299283333334,24.454878000000008,34.063064595395105,3.4011405014913088,59.912669930666866,26.140630311152737,22.213858705881513,18.22258871108221,3.3767442988772496,38.83081458674283,21.536453398367275,22.04872172044329,11.590322015944507,11.203473602815912,47.26341761117153,27.232294212278223,24.204650157446473,14.41544828268281,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,3001.00537109375,5042.755533854167,63.84065246582031,27.088823318481445,12.28298568725586
MN13AA0110,6,6,0,6,0,6,0,6,0,80.27155166666667,166.845642,119.37007783690296,119.46445469999999,26.977126595606915,80.124809,166.845642,117.01671775,114.52714524999999,26.89242658419634,0.0,40.472042596262725,18.420672907113296,17.101320505261935,12.273734620471753,97.48233,170.366501,146.99402616666669,153.7857285,25.9597499480146,34.818192,166.845642,87.7236215,77.68375400000001,42.96806143158092,0.0,135.54830900000002,59.27040466666667,53.33213049999999,41.57851297752004,3.3903431134828947,80.54796789588656,47.785939701978144,52.41244629487239,29.102645515103315,3.215661132644421,68.67933838331582,42.399398691811605,49.63138518878445,24.501139784225078,10.542458287334334,57.68161779463055,28.24877976136474,20.72541984481051,17.15212185952784,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,7580.01220703125,14083.923177083336,121.00294494628906,34.76300430297852,28.92198181152344
MN13AA0119,5,5,0,5,0,5,0,5,0,76.26821708333333,101.571508,82.71883384999998,78.60950274999998,9.541192043324084,64.6766035,102.817368,80.126405,79.16722850000001,12.585658284753071,1.9895314832275688,21.43545259065614,9.81429465996425,3.9909737921894064,8.653944163562908,80.605164,111.923691,97.7981584,103.676689,12.15699136068604,45.138569,98.220467,70.6637254,75.49839,17.860203512995618,5.1067740000000015,61.38628800000002,27.134433,10.7509,24.756216206586263,4.227121116083299,34.22680729086713,16.820622324487562,15.040649901772056,9.981880946211987,4.1689258256774,33.90366684150845,16.33008252473016,14.997183598929505,9.906805925801857,4.0320128605853505,77.99702444762812,40.54977313947976,35.05117235919961,26.470971613768324,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,962.2316284179688,1219.972412109375,35.147289276123054,15.99812126159668,8.713528633117676
MN13AA0205,6,6,0,6,0,6,0,6,0,40.80127066666665,133.46580883333334,86.12399270188816,91.85894112037036,30.206741124250783,41.26775,145.17674250000002,87.96711933333334,92.91632675,33.887248041326956,0.0,28.251414520997315,10.439163352483702,7.398956991002316,8.84343222027724,48.364002,155.034393,98.81961233333334,101.72855,31.998301769786792,32.77206,101.854263,67.617436,73.53866599999998,23.99310754190816,0.0,82.350761,31.20217633333333,24.968185499999997,26.058529534157152,5.3062736784377975,55.95360122663754,23.145060297166086,11.870703638681643,20.16145967632302,4.605015239931347,55.627828183922475,22.660113221652633,11.270138894009008,20.24029796450347,6.445890450783784,64.15726101790527,43.06103090317567,48.50595066827416,21.38957863191232,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1979.1177978515625,2410.4187825520835,59.18574905395508,26.81883811950684,7.09210205078125
MN13AA0206,10,10,0,10,0,10,0,10,0,94.18382825,156.8910646363636,126.20285214010525,126.81901118965517,19.619454352863645,92.552059,158.454498,124.55712390000001,125.579403,20.358883899510204,0.0,18.37270046148517,8.826809295213398,9.395272613559563,5.488992491161759,100.607132,165.17453,142.61478189999997,147.317154,19.440677540672745,88.604179,153.23423799999995,114.50416399999999,114.25461949999999,22.500727439344338,0.0,64.61915599999999,28.110617899999994,27.388503999999998,18.383321373411217,2.968421839525612,68.98745322787676,28.86778573134989,25.96638607909718,17.866729008292037,2.626300314130129,65.50926464997146,26.41347167449082,21.85060925290862,17.037907744992385,8.292711179142248,81.16986118530264,32.0733361315513,21.601205807411084,24.969063410051817,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,7479.68212890625,13189.286458333336,119.74240112304688,38.73691177368164,23.331317901611328
MN13AA0207,9,9,0,9,0,0,9,9,0,41.2960544,139.502975,96.37322196592594,103.9893462,30.486504068193238,39.265602,139.502975,98.00103088888889,117.308525,32.168732677969444,0.0,41.04465213080328,16.35905165533702,14.878766362142015,11.841705006485608,57.57267,151.402344,119.5551078888889,131.026535,28.524551833301466,24.329153,139.502975,71.69737866666667,79.367615,40.331956214148455,0.0,116.528908,47.857729222222225,51.65892,34.18830898174189,2.975058479700857,74.89628841787362,22.627034423469745,9.772178416394294,23.810911950763018,2.8690625123897116,71.728177451473,21.324351156367587,9.205424577932297,23.31312705675429,8.872908951352613,88.02206442169384,45.30108032836165,49.42773194611136,29.698153654133133,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,True,4237.03466796875,6282.21875,83.15715026855469,25.2840633392334,14.024089813232422
MN13AA0210,8,8,0,8,0,8,0,8,0,43.63436900000001,143.03002346153843,88.88153227297008,89.08178637500001,30.086090597790022,43.63436900000001,142.154556,87.734809375,84.9832915,29.829856925766816,4.384353999999998,21.066771608062414,10.283341699452812,8.248409733844088,5.461426316605255,48.018723,157.504868,108.326499,114.7566755,34.284765744679355,38.973709,134.886581,75.4956745,71.61624900000001,31.537197001658967,8.768707999999998,69.44348100000002,32.8308245,27.4429095,19.63722661152786,7.956100013976657,56.0189191092267,29.357251945645203,32.21518105126025,17.264128155646635,7.583095278974152,54.93558077002554,28.93596621471726,31.86568417220514,17.126134268662064,4.070452392091109,69.2708558295124,28.72732995751703,21.951725268108408,22.71241277582069,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,5012.0498046875,9013.464192708334,107.35604858398438,29.163902282714844,13.182823181152346
MN13AA0309,6,6,0,6,0,6,0,6,0,66.0536290909091,136.59759240000002,105.6230935972028,102.33797734615385,24.43147461084468,61.181179,134.447403,102.81787175000001,99.75180424999999,24.249285206002078,0.0,14.498198779754336,9.925769452157937,11.768862867770927,4.842651448239285,91.004692,152.45640600000004,122.44719433333334,126.32032749999999,20.263913547748828,47.243607,134.447403,92.4331565,84.87998599999999,29.01376316604103,0.0,46.42841299999999,30.014037833333344,32.70578000000002,15.451048084465375,3.0924087637579616,79.67954641393905,32.457985916948466,33.11090919727636,24.956728290016724,3.090056446086386,78.9134206490252,30.84617955230951,29.886425785160682,24.89425324126063,7.253689253719695,83.20701796790404,30.72642875003736,27.890060996837626,25.162665224860337,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,4739.4619140625,10520.799479166666,82.658203125,30.82871437072754,15.538320541381836
MN13AA0413,9,9,0,9,0,9,0,9,0,41.985176857142854,149.405778875,99.41421758756614,96.93455390476193,31.035944178935164,42.438061,152.1524885,99.7246878888889,99.108681,31.483034757039285,3.762814006729033,13.33734535324261,8.503852824697203,8.364496806407237,3.4164053137948067,53.104221,155.045624,112.7888958888889,116.202156,31.06503570405872,30.148638,137.34303300000002,86.06352677777778,77.889954,31.778185162222513,9.15209899999999,49.82638499999999,26.725369111111107,25.820946,12.135905127865028,3.4070450018971203,77.0020889903498,31.96315124644837,21.37566725901504,24.0380042991861,3.3396540838835334,76.01338704609866,30.92419036543893,21.275307391198844,23.624156725029586,9.464678142024372,75.3747637180259,21.659883171538652,14.43744115089831,19.709891826799325,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,left,Homo sapiens,HSAnv,True,4319.70654296875,6376.620442708332,128.90736389160156,21.805320739746094,13.937973022460938
MN13AA0414,5,0,5,5,0,5,0,5,0,66.5883686875,152.8815378235294,104.69291983810331,100.66060275,29.121935542867746,68.71537049999999,152.73423799999995,105.28502439999997,102.474789,28.397676515181075,3.1512748262547485,9.459140924464768,5.874454527999345,4.939607010000245,2.5213130656554865,76.299942,161.45503200000005,114.72698520000002,111.132126,29.857650023879344,52.505226,146.032028,95.572415,86.560707,31.582053974413643,12.198104999999998,24.57141900000001,19.154570200000002,19.785606999999985,4.766306867881395,12.213564880592987,43.79169335840764,34.53310884806524,37.99715709947017,11.435345169349791,11.78164170648556,42.21307224450739,33.884445138475925,36.97944939571167,11.283536661243017,4.856011557594576,39.9432628033896,14.435031618466628,8.796220346840059,12.952876824712542,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,left,Homo sapiens,HSAnv,False,1829.47265625,2324.9796549479165,90.41270446777344,13.74167537689209,10.371254920959473
MN13AA0508,4,4,0,4,0,4,0,4,0,59.13939,141.0332083333334,91.5126420719203,82.9389849771739,32.54725067806203,64.3937015,141.835632,98.05304275,92.99141875000001,33.646803785365016,1.4174036102739207,40.875886560241625,19.019565469525933,16.892485853794092,14.832051512242202,80.66082,157.307297,117.150553,115.3170475,33.16107121827645,18.470751,139.041199,56.20053775,33.6451005,48.28843061424733,3.1815949999999877,127.088759,60.95001525,56.7648535,44.98264364528925,5.172480691414336,58.30022772033144,40.11316647668331,48.48997874749374,20.720109745128795,4.994831164313768,44.03358300865374,28.93871606312325,33.36322503976274,15.496985334991212,4.3109558521173215,38.82392064546228,27.410091034730108,33.25274382067042,13.530475270404887,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1894.748046875,2096.048828125,49.55243682861328,23.65445327758789,13.358663558959961
MN13AA0606,7,7,0,7,0,7,0,7,0,41.384628,96.0534562,74.22739054126984,85.91373538888888,20.58943335996708,41.384628,91.650726,71.70320042857144,82.061226,19.08096462245063,0.0,22.25141242020617,9.941138585123628,11.497443469834193,7.392601373650371,41.384628,146.644226,93.29193385714287,99.12059,34.90769854708012,41.384628,87.51108599999998,60.896391857142866,58.038582,15.20445908880893,0.0,82.520042,32.395542,35.16429099999999,25.9507668129517,4.038595782633994,53.97876325370984,20.51680629269803,11.685734905215044,18.24082676074831,4.018827786805496,53.06082477251931,19.969230737538677,10.924275897742604,17.87996289048795,4.180195413385906,89.70468479097534,34.49371996297453,22.112850173901315,28.24380059190807,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Homo sapiens,HSAnv,True,2377.614990234375,4176.59765625,60.913429260253906,21.358417510986328,9.040321350097656
MN13AA0608,5,5,0,5,0,5,0,5,0,81.07064646153846,130.5785075,113.66773729373627,116.1345429,17.279149027861397,80.277191,129.2862395,113.9815863,117.155128,17.54427210311365,4.280665923220103,20.7538933998212,10.80950768767808,11.058648710143194,6.000591935854515,88.224648,141.32963600000005,128.6667926,139.274567,20.322884487787338,74.397263,126.276909,98.4573992,99.289307,18.52783103272709,13.827385000000007,56.38600199999999,30.209393400000003,29.96562200000001,15.587138371549692,9.360940626982954,35.356616173679434,22.193698760289884,21.943316921477283,8.239916499100481,8.557841629756886,34.697396744280404,20.4574610326097,20.125931699178555,8.579179347190246,12.493827680050767,79.9944911132127,42.811685450444045,43.92892221243739,24.48932783111018,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Homo sapiens,HSAnv,True,1681.3145751953125,2713.4796549479165,41.87421417236328,18.64899063110352,13.4349365234375
MN13AA0704,6,6,0,6,0,6,0,6,0,45.48927592592593,145.19403271428573,89.60800885670194,89.07349549999998,33.99563843000138,31.665884,144.360428,82.93557791666666,80.65357549999999,38.56850937880148,4.637339911416822,26.403053030412213,14.978677345780882,14.724824322484926,8.332255141344243,85.413651,152.3479,120.584559,123.31015,20.226120981750068,23.138542,137.299667,73.120824,64.8743,38.98000731465724,15.04823300000001,86.63475799999999,47.46373500000001,43.50112400000001,27.331153957383346,10.507622477441496,79.18378928556726,30.661743820746448,24.43511949298489,22.889714829974917,9.648062840280422,50.24819404923922,24.116309265346146,21.9640325571374,13.130352070102546,6.688673195549336,70.47274963113027,35.150151241972516,33.66109181452462,19.313991353579627,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,3385.144287109375,5573.438802083332,66.57684326171875,34.66529083251953,18.665084838867188
MN13AA0705,6,6,0,0,6,6,0,6,0,47.8025742,149.71156957142856,115.83255538810641,125.05183288636363,32.885930937450716,44.539602,155.095978,116.10523191666665,127.4773065,34.72425822401186,0.0,20.012392260253538,9.536448456007626,8.797010778872657,5.914600123652748,62.76443100000001,157.03710900000004,131.0364795,141.21498149999996,32.795190437421205,36.824055,130.903854,100.64703566666667,110.64664450000001,33.772117874966106,0.0,67.56894699999998,30.389443833333335,28.350765500000016,19.777049177965257,3.0319752466310703,83.3097213037753,33.78823449075387,23.24305193885222,29.489894989058442,2.8877956454707783,82.20572063182769,32.02353044307262,20.583933902008084,28.83470123658242,4.009191674550071,61.00488451830622,30.130857194480626,27.473650256999797,17.314164413787882,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,3734.25439453125,5959.755208333332,85.5379638671875,25.96031951904297,9.62257194519043
MN13AA0707,4,4,0,4,0,4,0,4,0,42.654980571428574,110.10267854545454,80.16831879112554,83.95780802380952,25.656006092553216,40.592888,106.99718500000002,80.22337162500001,86.65170674999999,25.27591541858595,4.664866009264028,20.831003174308165,13.4961701789282,14.244405766070303,5.931014104656468,65.441086,135.487244,99.23704725,98.0099295,25.15791781477139,25.649443,90.67849,58.43879274999999,58.713618999999994,25.477637065733493,13.349243,61.25348700000001,40.7982545,44.295144,17.58468285057063,15.680300350332631,57.79806483948314,31.25072455976105,25.762266524614212,16.219973993629917,15.463134036151926,30.312020707798425,23.292867615004475,23.698157858033774,5.742324637520587,15.445663568744076,77.30219113656675,47.73697543120838,49.10002350976136,24.650201976999075,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2192.422119140625,3433.8134765625,43.93411636352539,29.94043731689453,12.84321403503418
MN13AA0708,6,6,0,6,0,6,0,6,0,41.178833,117.82756685714287,88.10664015244708,95.65686455555556,26.495247073288102,41.178833,120.188484,89.230705,98.5280265,28.81186713170005,0.0,19.533346621708734,12.939966227468902,14.676384096493525,6.291593043060303,41.178833,135.92276,110.75235500000001,121.70768,31.843890983610155,41.178833,97.530197,68.41957983333332,69.004082,18.495207048693278,0.0,65.207413,42.33277516666667,46.88401400000001,20.728817420345877,4.797529483466971,40.504284620133404,20.854446799777183,18.469719596174873,13.299193168323974,4.666507951348633,39.95540395115534,20.365496740158775,17.86245220461764,13.109950935068973,5.133828774288312,84.09328407424672,31.765609310872822,25.055255815083065,25.144677595796818,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,True,1713.71630859375,1867.29541015625,54.253211975097656,21.54476928710937,6.631667137145996
MN13AA0709,4,4,0,4,0,4,0,4,0,112.06475389473684,150.296967,127.73673768247541,124.29261491758243,14.628111726452557,107.199112,150.296967,126.551147375,124.35425525,15.964731471138903,0.0,15.122150124950931,9.134992399156326,10.708909735837187,6.084968166403727,136.229843,150.296967,141.36489874999995,139.46639249999998,5.762810334813841,88.46112099999998,150.296967,111.7418615,104.104679,24.393504326969577,0.0,47.884323,29.623037249999996,35.303912999999994,18.661098952480724,5.486264813422303,41.12229094504289,23.258636723160368,23.212995567088143,12.667638551069219,5.4682051552588975,40.026132573732376,22.833289756355605,22.919410648215575,12.294689252165183,5.880523356451177,82.8911159866043,37.997396840396924,31.608974009266106,27.977278842745516,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,True,1209.2017822265625,1192.1598307291667,47.92339324951172,18.061267852783203,6.059360504150392
MN13AA0710,4,4,0,4,0,4,0,4,0,33.598415,104.85400007142857,66.7551912165751,64.2841748974359,28.640262616347275,33.598415,96.4914095,63.018828375,60.9927445,25.063011227469094,0.0,21.9011017745456,9.65531425019314,8.360077613113479,8.5781285526251,33.598415,144.271591,85.08858375,81.2421645,45.17029272621992,33.598415,81.903534,56.109412999999996,54.4678515,19.512166128481365,0.0,62.36805700000001,28.97917075,26.774313,25.6639584764888,5.836793167695519,39.02690705307879,20.598561251478237,18.765272392569322,12.898748701560045,5.576597754007371,35.02142343509184,19.39986747675416,18.50072435895871,11.576125526244791,2.0191249039774304,53.00165978699237,31.36445258102566,35.21851281656642,21.175733097117348,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1064.4351806640623,1112.0802408854167,36.70997619628906,18.96086311340332,5.482552528381348
