Specimen,BreakNo,interior_edge,Interrupted,Interruptedby,ridge_notch,interior_notch,ep1,ep2
MN13AA0104,1,endosteal,True,2_,False,False,0,3
MN13AA0104,2,endosteal,False,Not_interrupted,True,False,1,2
MN13AA0104,3,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0104,4,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0104,5,break,False,Not_interrupted,False,False,5,0
MN13AA0105,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0105,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0105,3,endosteal,False,Not_interrupted,False,False,2,0
MN13AA0107,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0107,2,endosteal,True,7_,False,False,1,4
MN13AA0107,3,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0107,4,endosteal,False,Not_interrupted,False,False,5,6
MN13AA0107,5,endosteal,False,Not_interrupted,False,False,6,7
MN13AA0107,6,break,False,Not_interrupted,False,False,7,0
MN13AA0107,7,break,False,Not_interrupted,False,False,2,3
MN13AA0108,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0108,2,break,False,Not_interrupted,False,False,1,2
MN13AA0108,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0108,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0108,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0108,6,endosteal,False,Not_interrupted,False,False,5,0
MN13AA0110,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0110,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0110,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0110,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0110,5,break,False,Not_interrupted,False,False,4,5
MN13AA0110,6,endosteal,False,Not_interrupted,False,False,5,0
MN13AA0119,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0119,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0119,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0119,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0119,5,break,False,Not_interrupted,False,False,4,0
MN13AA0205,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0205,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0205,3,break,False,Not_interrupted,False,False,2,3
MN13AA0205,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0205,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0205,6,endosteal,False,Not_interrupted,False,False,5,0
MN13AA0206,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0206,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0206,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0206,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0206,5,break,False,Not_interrupted,False,False,4,5
MN13AA0206,6,endosteal,False,Not_interrupted,False,True,5,6
MN13AA0206,7,break,False,Not_interrupted,False,False,6,7
MN13AA0206,8,break,False,Not_interrupted,False,False,7,8
MN13AA0206,9,endosteal,False,Not_interrupted,False,False,8,9
MN13AA0206,10,endosteal,False,Not_interrupted,False,False,9,0
MN13AA0207,1,endosteal,False,Not_interrupted,True,False,0,1
MN13AA0207,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0207,3,break,False,Not_interrupted,False,False,2,3
MN13AA0207,4,break,False,Not_interrupted,False,False,3,4
MN13AA0207,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0207,6,endosteal,False,Not_interrupted,False,False,5,6
MN13AA0207,7,endosteal,False,Not_interrupted,False,False,6,7
MN13AA0207,8,endosteal,False,Not_interrupted,False,False,7,8
MN13AA0207,9,break,False,Not_interrupted,False,False,8,0
MN13AA0210,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0210,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0210,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0210,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0210,5,break,False,Not_interrupted,False,False,4,5
MN13AA0210,6,endosteal,False,Not_interrupted,False,False,5,6
MN13AA0210,7,endosteal,False,Not_interrupted,False,False,6,7
MN13AA0210,8,endosteal,False,Not_interrupted,False,False,7,0
MN13AA0309,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0309,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0309,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0309,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0309,5,break,False,Not_interrupted,False,False,4,5
MN13AA0309,6,break,False,Not_interrupted,False,False,5,0
MN13AA0413,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0413,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0413,3,endosteal,True,9_,False,False,2,5
MN13AA0413,4,break,False,Not_interrupted,False,False,5,6
MN13AA0413,5,endosteal,False,Not_interrupted,False,False,6,7
MN13AA0413,6,break,False,Not_interrupted,False,False,7,8
MN13AA0413,7,endosteal,False,Not_interrupted,False,False,8,9
MN13AA0413,8,endosteal,False,Not_interrupted,False,False,9,0
MN13AA0413,9,endosteal,False,Not_interrupted,True,False,3,4
MN13AA0414,1,break,False,Not_interrupted,False,False,0,1
MN13AA0414,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0414,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0414,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0414,5,endosteal,False,Not_interrupted,False,False,4,0
MN13AA0508,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0508,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0508,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0508,4,break,False,Not_interrupted,False,False,3,0
MN13AA0606,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0606,2,endosteal,False,Not_interrupted,True,False,1,2
MN13AA0606,3,break,False,Not_interrupted,False,False,2,3
MN13AA0606,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0606,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0606,6,endosteal,False,Not_interrupted,False,False,5,6
MN13AA0606,7,endosteal,False,Not_interrupted,False,False,6,0
MN13AA0608,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0608,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0608,3,break,False,Not_interrupted,False,False,2,3
MN13AA0608,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0608,5,endosteal,False,Not_interrupted,False,False,4,0
MN13AA0704,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0704,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0704,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0704,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0704,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0704,6,break,False,Not_interrupted,False,False,5,0
MN13AA0705,1,endosteal,True,2_,False,False,0,1
MN13AA0705,2,break,False,Not_interrupted,False,False,5,6
MN13AA0705,3,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0705,4,break,False,Not_interrupted,False,False,2,3
MN13AA0705,5,endosteal,False,Not_interrupted,True,False,4,0
MN13AA0705,6,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0707,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0707,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0707,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0707,4,endosteal,False,Not_interrupted,False,False,3,0
MN13AA0708,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0708,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0708,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0708,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0708,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0708,6,break,False,Not_interrupted,False,False,5,0
MN13AA0709,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0709,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0709,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0709,4,endosteal,False,Not_interrupted,False,False,3,0
MN13AA0710,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0710,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0710,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0710,4,endosteal,False,Not_interrupted,False,False,3,0
MN13AA0712,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0712,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0712,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0712,4,endosteal,False,Not_interrupted,False,False,3,0
MN13AA0803,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0803,2,break,False,Not_interrupted,False,False,1,2
MN13AA0803,3,endosteal,False,Not_interrupted,False,False,2,6
MN13AA0803,4,endosteal,False,Not_interrupted,True,False,3,4
MN13AA0803,5,endosteal,False,Not_interrupted,True,False,4,5
MN13AA0803,6,endosteal,False,Not_interrupted,False,False,6,7
MN13AA0803,7,endosteal,False,Not_interrupted,False,False,7,8
MN13AA0803,8,endosteal,False,Not_interrupted,True,False,8,0
MN13AA0804,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0804,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0804,3,endosteal,False,Not_interrupted,True,False,2,3
MN13AA0804,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0804,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0804,6,endosteal,False,Not_interrupted,True,False,5,6
MN13AA0804,7,endosteal,False,Not_interrupted,False,False,6,7
MN13AA0804,8,endosteal,False,Not_interrupted,False,False,7,8
MN13AA0804,9,endosteal,False,Not_interrupted,False,False,8,9
MN13AA0804,10,break,False,Not_interrupted,False,False,9,0
MN13AA0805,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0805,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA0805,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA0805,4,break,False,Not_interrupted,False,False,3,0
MN13AA0904,1,endosteal,True,2_,False,False,0,3
MN13AA0904,2,break,False,Not_interrupted,False,False,1,2
MN13AA0904,3,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0904,4,endosteal,True,7_,False,False,4,7
MN13AA0904,5,endosteal,False,Not_interrupted,False,False,7,8
MN13AA0904,6,endosteal,False,Not_interrupted,True,False,8,0
MN13AA0904,7,endosteal,False,Not_interrupted,True,False,5,6
MN13AA0907,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0907,2,break,False,Not_interrupted,False,False,2,3
MN13AA0907,3,break,False,Not_interrupted,False,False,3,4
MN13AA0907,4,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0907,5,endosteal,False,Not_interrupted,False,False,5,6
MN13AA0907,6,endosteal,False,Not_interrupted,False,False,6,7
MN13AA0907,7,break,False,Not_interrupted,False,False,7,8
MN13AA0907,8,endosteal,False,Not_interrupted,False,False,8,9
MN13AA0907,9,endosteal,False,Not_interrupted,True,False,9,10
MN13AA0907,10,endosteal,False,Not_interrupted,True,False,10,11
MN13AA0907,11,endosteal,False,Not_interrupted,False,False,11,0
MN13AA0907,12,break,False,Not_interrupted,False,False,1,2
MN13AA0909,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0909,2,break,False,Not_interrupted,False,False,1,2
MN13AA0909,3,break,False,Not_interrupted,False,False,2,3
MN13AA0909,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA0909,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA0909,6,endosteal,False,Not_interrupted,False,False,5,6
MN13AA0909,7,endosteal,False,Not_interrupted,False,False,6,0
MN13AA0911,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA0911,2,endosteal,False,Not_interrupted,False,False,1,0
MN13AA1011,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1011,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1011,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1011,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1011,5,break,False,Not_interrupted,False,False,4,5
MN13AA1011,6,break,False,Not_interrupted,False,False,5,6
MN13AA1011,7,endosteal,True,8_,False,False,6,0
MN13AA1011,8,break,False,Not_interrupted,False,False,7,8
MN13AA1018,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1018,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1018,3,endosteal,False,Not_interrupted,False,False,2,0
MN13AA1019,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1019,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1019,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1019,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1019,5,break,False,Not_interrupted,False,False,4,0
MN13AA1307,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1307,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1307,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1307,4,break,False,Not_interrupted,False,False,3,4
MN13AA1307,5,endosteal,True,6_,False,False,4,0
MN13AA1307,6,break,False,Not_interrupted,False,False,5,6
MN13AA1307,7,break,False,Not_interrupted,False,False,6,7
MN13AA1307,8,break,False,Not_interrupted,False,False,7,8
MN13AA1309,1,endosteal,True,6_,False,False,0,1
MN13AA1309,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1309,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1309,4,break,False,Not_interrupted,False,False,3,4
MN13AA1309,5,break,False,Not_interrupted,False,False,4,0
MN13AA1309,6,endosteal,False,Not_interrupted,True,False,5,6
MN13AA1311,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1311,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1311,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1311,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1311,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA1311,6,endosteal,False,Not_interrupted,False,False,5,6
MN13AA1311,7,endosteal,False,Not_interrupted,False,False,6,7
MN13AA1311,8,endosteal,False,Not_interrupted,False,False,7,8
MN13AA1311,9,break,False,Not_interrupted,False,False,8,9
MN13AA1311,10,endosteal,False,Not_interrupted,False,False,9,10
MN13AA1311,11,endosteal,False,Not_interrupted,False,False,10,11
MN13AA1311,12,break,False,Not_interrupted,False,False,11,0
MN13AA1314,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1314,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1314,3,break,False,Not_interrupted,False,False,2,3
MN13AA1314,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1314,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA1314,6,break,False,Not_interrupted,False,False,5,6
MN13AA1314,7,endosteal,False,Not_interrupted,False,False,6,7
MN13AA1314,8,endosteal,True,9_,False,False,7,0
MN13AA1314,9,break,False,Not_interrupted,True,False,8,9
MN13AA1407,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1407,2,endosteal,False,Not_interrupted,False,False,6,0
MN13AA1407,3,endosteal,False,Not_interrupted,False,False,5,6
MN13AA1407,4,endosteal,False,Not_interrupted,False,False,4,5
MN13AA1407,5,endosteal,False,Not_interrupted,False,True,3,4
MN13AA1407,6,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1407,7,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1409,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1409,2,endosteal,False,Not_interrupted,False,False,4,0
MN13AA1409,3,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1409,4,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1409,5,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1411,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1411,2,endosteal,False,Not_interrupted,False,False,4,0
MN13AA1411,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1411,4,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1411,5,break,False,Not_interrupted,False,False,3,4
MN13AA1412,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1412,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1412,3,endosteal,False,Not_interrupted,False,False,5,0
MN13AA1412,4,break,False,Not_interrupted,False,False,4,5
MN13AA1412,5,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1412,6,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1413,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1413,2,endosteal,False,Not_interrupted,False,False,5,0
MN13AA1413,3,endosteal,False,Not_interrupted,False,False,4,5
MN13AA1413,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1413,5,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1413,6,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1414,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1414,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1414,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1414,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1414,5,endosteal,False,Not_interrupted,False,False,4,0
MN13AA1414,6,break,False,Not_interrupted,True,False,5,6
MN13AA1415,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1415,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1415,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1415,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1415,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA1415,6,endosteal,False,Not_interrupted,False,False,5,6
MN13AA1415,7,endosteal,False,Not_interrupted,False,False,6,7
MN13AA1415,8,endosteal,False,Not_interrupted,False,False,7,0
MN13AA1416,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1416,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1416,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1416,4,endosteal,False,Not_interrupted,False,False,3,0
MN13AA1425,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1425,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1425,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1425,4,endosteal,False,Not_interrupted,False,False,3,0
MN13AA1428,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1428,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1428,3,endosteal,False,Not_interrupted,True,False,2,3
MN13AA1428,4,endosteal,False,Not_interrupted,False,False,3,0
MN13AA1504,1,endosteal,True,2_,False,False,0,3
MN13AA1504,2,break,False,Not_interrupted,False,False,1,2
MN13AA1504,3,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1504,4,endosteal,False,Not_interrupted,False,False,4,5
MN13AA1504,5,endosteal,False,Not_interrupted,False,False,5,0
MN13AA1504,6,endosteal,False,Not_interrupted,False,False,8,9
MN13AA1504,7,endosteal,False,Not_interrupted,True,False,9,10
MN13AA1504,8,endosteal,True,9_,False,False,10,8
MN13AA1504,9,break,False,Not_interrupted,False,False,6,7
MN13AA1505,1,endosteal,True,2_3_,False,False,0,4
MN13AA1505,2,endosteal,False,Not_interrupted,True,False,1,2
MN13AA1505,3,endosteal,False,Not_interrupted,True,False,2,3
MN13AA1505,4,endosteal,False,Not_interrupted,False,False,5,6
MN13AA1505,5,endosteal,False,Not_interrupted,True,False,6,7
MN13AA1505,6,endosteal,False,Not_interrupted,True,False,7,8
MN13AA1505,7,endosteal,False,Not_interrupted,True,False,8,9
MN13AA1505,8,break,False,Not_interrupted,False,False,4,5
MN13AA1505,9,break,False,Not_interrupted,False,False,10,11
MN13AA1505,10,break,False,Not_interrupted,False,False,11,12
MN13AA1505,11,endosteal,False,Not_interrupted,False,False,12,0
MN13AA1506,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1506,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1506,3,endosteal,False,Not_interrupted,True,False,2,3
MN13AA1506,4,endosteal,False,Not_interrupted,False,False,3,0
MN13AA1507,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1507,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1507,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1507,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1507,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA1507,6,endosteal,False,Not_interrupted,False,False,5,0
MN13AA1605,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1605,2,endosteal,False,Not_interrupted,False,False,1,2
MN13AA1605,3,break,False,Not_interrupted,False,False,2,3
MN13AA1605,4,endosteal,False,Not_interrupted,True,False,3,4
MN13AA1605,5,endosteal,False,Not_interrupted,False,False,4,5
MN13AA1605,6,endosteal,False,Not_interrupted,False,False,5,6
MN13AA1605,7,endosteal,False,Not_interrupted,False,False,6,7
MN13AA1605,8,endosteal,False,Not_interrupted,False,False,7,0
MN13AA1612,1,endosteal,False,Not_interrupted,False,False,0,1
MN13AA1612,2,break,False,Not_interrupted,False,False,1,2
MN13AA1612,3,endosteal,False,Not_interrupted,False,False,2,3
MN13AA1612,4,endosteal,False,Not_interrupted,False,False,3,4
MN13AA1612,5,endosteal,False,Not_interrupted,False,False,4,0
MN14AA0109,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0109,2,break,False,Not_interrupted,False,False,1,2
MN14AA0109,3,endosteal,False,Not_interrupted,False,False,2,3
MN14AA0109,4,break,False,Not_interrupted,False,False,3,4
MN14AA0109,5,break,False,Not_interrupted,False,False,4,5
MN14AA0109,6,endosteal,False,Not_interrupted,False,False,5,0
MN14AA0110,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0110,2,break,False,Not_interrupted,True,False,2,3
MN14AA0110,3,break,False,Not_interrupted,True,False,4,5
MN14AA0110,4,break,False,Not_interrupted,False,False,5,0
MN14AA0110,5,endosteal,True,2_,False,False,1,4
MN14AA0112,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0112,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0112,3,endosteal,False,Not_interrupted,True,False,2,3
MN14AA0112,4,endosteal,False,Not_interrupted,True,False,3,4
MN14AA0112,5,endosteal,False,Not_interrupted,False,False,4,5
MN14AA0112,6,endosteal,False,Not_interrupted,False,False,5,6
MN14AA0112,7,endosteal,False,Not_interrupted,False,False,6,0
MN14AA0114,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0114,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0114,3,endosteal,False,Not_interrupted,False,False,2,0
MN14AA0115,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0115,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0115,3,endosteal,False,Not_interrupted,False,False,2,0
MN14AA0116,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0116,2,break,False,Not_interrupted,False,False,1,2
MN14AA0116,3,endosteal,False,Not_interrupted,False,False,2,3
MN14AA0116,4,endosteal,False,Not_interrupted,False,False,3,4
MN14AA0116,5,endosteal,False,Not_interrupted,False,False,4,0
MN14AA0118,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0118,2,endosteal,False,Not_interrupted,False,False,3,4
MN14AA0118,3,endosteal,False,Not_interrupted,False,False,4,0
MN14AA0118,4,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0118,5,break,False,Not_interrupted,False,False,2,3
MN14AA0203,1,endosteal,True,5_6_,False,False,4,1
MN14AA0203,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0203,3,endosteal,False,Not_interrupted,False,False,2,3
MN14AA0203,4,break,False,Not_interrupted,False,False,3,4
MN14AA0203,5,break,False,Not_interrupted,False,False,5,0
MN14AA0203,6,endosteal,False,Not_interrupted,True,False,6,7
MN14AA0204,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0204,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0204,3,endosteal,False,Not_interrupted,False,False,2,3
MN14AA0204,4,endosteal,False,Not_interrupted,True,False,3,0
MN14AA0205,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0205,2,break,False,Not_interrupted,False,False,1,2
MN14AA0205,3,endosteal,False,Not_interrupted,False,False,2,3
MN14AA0205,4,endosteal,False,Not_interrupted,False,False,3,4
MN14AA0205,5,endosteal,False,Not_interrupted,False,False,4,5
MN14AA0205,6,break,False,Not_interrupted,False,False,6,7
MN14AA0205,7,break,False,Not_interrupted,False,False,11,0
MN14AA0205,8,break,False,Not_interrupted,True,False,7,8
MN14AA0205,9,endosteal,False,Not_interrupted,True,False,9,10
MN14AA0205,10,break,False,Not_interrupted,True,False,10,11
MN14AA0205,11,endosteal,True,6_8_,False,False,5,9
MN14AA0206,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0206,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0206,3,endosteal,False,Not_interrupted,False,False,2,3
MN14AA0206,4,endosteal,False,Not_interrupted,False,False,3,0
MN14AA0207,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0207,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0207,3,endosteal,False,Not_interrupted,False,False,2,3
MN14AA0207,4,endosteal,False,Not_interrupted,False,False,3,0
MN14AA0208,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0208,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0208,3,endosteal,False,Not_interrupted,False,False,2,0
MN14AA0209,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0209,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0209,3,endosteal,False,Not_interrupted,False,False,2,0
MN14AA0304,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0304,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0304,3,endosteal,False,Not_interrupted,False,False,2,3
MN14AA0304,4,endosteal,False,Not_interrupted,False,False,3,4
MN14AA0304,5,endosteal,False,Not_interrupted,False,False,4,5
MN14AA0304,6,endosteal,False,Not_interrupted,False,False,5,6
MN14AA0304,7,break,False,Not_interrupted,False,False,6,0
MN14AA0306,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0306,2,break,False,Not_interrupted,False,False,1,2
MN14AA0306,3,endosteal,False,Not_interrupted,False,False,2,3
MN14AA0306,4,endosteal,False,Not_interrupted,False,False,3,4
MN14AA0306,5,break,False,Not_interrupted,False,False,4,5
MN14AA0306,6,endosteal,False,Not_interrupted,False,False,6,7
MN14AA0306,7,endosteal,False,Not_interrupted,False,False,14,8
MN14AA0306,8,endosteal,False,Not_interrupted,False,False,8,9
MN14AA0306,9,endosteal,False,Not_interrupted,False,False,10,11
MN14AA0306,10,endosteal,False,Not_interrupted,False,False,11,12
MN14AA0306,11,endosteal,False,Not_interrupted,False,False,12,13
MN14AA0306,12,endosteal,False,Not_interrupted,False,False,13,14
MN14AA0310,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0310,2,endosteal,False,Not_interrupted,False,False,1,2
MN14AA0310,3,endosteal,False,Not_interrupted,False,False,5,6
MN14AA0310,4,break,False,Not_interrupted,False,False,6,7
MN14AA0310,5,endosteal,False,Not_interrupted,False,False,7,0
MN14AA0310,6,break,False,Not_interrupted,False,False,2,3
MN14AA0310,7,endosteal,False,Not_interrupted,False,False,3,4
MN14AA0310,8,break,False,Not_interrupted,False,False,4,5
MN14AA0311,1,endosteal,False,Not_interrupted,False,False,0,1
MN14AA0311,2,endosteal,False,Not_interrupted,False,False,1,2
