Specimen,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3,nv a 1,nv a 2,nv a 3,nv b 1,nv b 2,nv b 3,nv c 1,nv c 2,nv c 3
MN10AA3304,2458.5295,4274.017903645833,58.87404,26.314236,8.565655,0.08213352,-0.12437088,-0.9888306,-0.9958803,0.028012251,-0.08624233,-0.038425405,-0.9918403,0.121557765
MN10AA0906,1597.8849,2731.4557291666665,52.969524,14.502096,12.190846,-0.03521438,-0.07831734,0.99630636,0.9240053,-0.38237077,0.0026016226,-0.38075468,-0.920684,-0.08583059
MN12AA6403,9159.439,19426.4921875,118.494,40.16844,22.119776,0.03051013,-0.016050242,0.99940556,-0.9992544,0.023176713,0.030877728,0.023658533,0.99960256,0.01533115
MN12AA1104,4368.364,6590.360677083333,86.44789,32.263824,18.64289,0.048901238,-0.01990653,-0.99860525,0.99684083,0.06362173,0.04754658,-0.0625865,0.99777555,-0.022954823
MN13AA1412,3693.579,6531.305338541667,74.13034,31.294731,15.461721,0.16121884,0.0075731366,0.9868896,-0.9655227,0.20830119,0.15612988,0.20438789,0.9780354,-0.04089411
MN14AA0406,1986.9154,3237.4697265625,79.6275,12.129924,8.338751,0.01038021,0.0036719136,-0.9999394,0.9951386,0.09790242,0.010689885,-0.097935736,0.99518925,0.0026378154
MN13AA1018,1025.6917,1457.9152018229167,41.187813,16.376276,8.397161,0.09069927,-0.08535803,-0.9922135,-0.995064,-0.04804984,-0.08682621,0.040264387,-0.99519104,0.08929479
MN14AA0209,1167.8457,1395.3932291666667,43.764015,15.845148,9.364788,0.05741138,-0.054365844,-0.99686927,-0.9983299,0.003310179,-0.057676025,-0.0064354213,-0.9985156,0.054085005
MN12AA0502,4078.9866,6407.581380208333,72.65785,30.260515,18.025728,0.098220706,0.021188654,0.9949391,0.9949114,0.020463515,-0.09865378,0.02245029,-0.9995661,0.019070892
MN11AA0506,770.28394,1043.546142578125,24.758808,17.029133,12.013346,0.78960156,0.07324299,-0.609233,0.59615993,0.14359117,0.7899208,-0.14533664,0.98692304,-0.06971526
MN12AA0511,1329.451,1470.0436197916667,42.564873,18.628298,4.922284,0.1703563,-0.08718813,-0.9815177,0.9828036,0.08705195,0.16284667,-0.07124473,0.9923811,-0.10051866
MN15AA2705,2295.2874,4074.7109375,41.732086,31.699614,13.277976,0.21507071,0.01892516,0.9764151,0.97499716,0.053070936,-0.21578702,0.05590307,-0.9984114,0.0070379726
MN12AA0404,5954.317,12713.115885416666,100.03708,26.391298,14.555277,0.052698936,-0.009117418,0.99856883,-0.99687004,0.05853042,0.0531437,0.058931187,0.998244,0.0060043903
MN12AA5803,7639.357,15802.240885416666,103.02802,38.450546,18.360893,0.095303684,0.06364845,-0.99341136,0.9939642,0.04838834,0.09845699,-0.05433616,0.9967986,0.058652688
MN14AA0610,1710.7703,2268.2140299479165,58.810814,15.778222,8.514755,0.028232805,0.0776617,-0.99657995,0.9989351,-0.038586907,0.025292518,0.03649068,0.99623275,0.078668416
MN10AA1907,1473.2816,1949.3639322916667,42.538483,25.538393,10.240192,0.43222967,0.090996295,-0.89716065,0.87138766,0.21390168,0.4415083,-0.23207979,0.97260773,-0.013161603
MN12AA1102,5014.772,7203.755208333333,102.03386,25.760916,21.827873,0.12588264,0.02805889,0.99164826,0.9895178,0.0677556,-0.12752935,0.07076806,-0.9973073,0.019235518
MN12AA6405,1658.0413,2335.3819986979165,49.863556,23.736748,11.913254,0.116460875,-0.021000871,-0.9929732,0.99248046,0.040384807,0.11554897,-0.037674405,0.9989635,-0.025546206
MN10AA2905,1277.0289,1712.4235026041667,40.469627,21.709534,7.0097904,0.2851053,-0.008653304,0.9584572,-0.9584956,-0.0014871453,0.2851033,0.0010417205,0.99996144,0.008718147
MN10AA3302,4802.0547,7719.158203125,90.985504,30.553299,15.895699,0.117070444,0.021615673,-0.99288833,0.9916818,0.051308233,0.11804519,-0.053494975,0.9984489,0.015429191
MN10AA2208,2659.9307,5363.8857421875,76.04625,18.652618,10.287044,0.02991501,-0.009270068,0.99950945,0.9917883,0.124667935,-0.028527671,0.12434233,-0.9921552,-0.012923388
MN10AA0607,1221.9553,2029.8653971354167,43.385487,12.566452,10.962654,-0.15152125,-0.053225048,-0.98701996,-0.64677006,0.760455,0.058280632,0.7474823,0.6472057,-0.14964946
MN13AA0904,15414.481,33707.268229166664,214.49411,32.453617,25.625927,0.031296205,0.015318633,0.99939275,0.997854,0.057057705,-0.032122597,0.05751513,-0.99825335,0.013500069
MN12AA1111,1493.0488,2332.4544270833335,41.925453,22.667824,8.884432,0.007096217,-0.014600814,0.9998682,0.9979573,0.063587934,-0.0061540967,0.0634897,-0.99786943,-0.015022223
MN12AA6002,5646.677,7501.677734375,103.169174,33.322334,11.469797,0.0058987867,-0.000706761,0.99998236,0.9890039,0.14777829,-0.0057295808,0.14777163,-0.9890203,-0.0015707021
MN10AA2211,688.5745,462.4017333984375,49.546234,10.549675,3.7261357,-0.0058107125,-0.038491704,0.999242,0.97988814,0.1990993,0.013367651,0.19946292,-0.9792231,-0.036560655
MN12AA1108,2199.8828,3113.6393229166665,66.138565,19.72437,6.416593,0.05233661,0.08441016,0.9950557,0.9811113,0.18147165,-0.06699735,0.18622965,-0.9797668,0.07331815
MN12AA5705,4444.2324,6975.619791666667,93.507034,34.068848,19.01044,0.52232426,-3.641057e-05,-0.85274696,0.84743613,0.11145371,0.5190665,-0.09502291,0.99376965,-0.05824583
MN10AA2506,2264.423,4466.10546875,44.165558,21.141573,17.521383,0.04401971,-0.046938922,-0.99792737,-0.99518716,0.08547675,-0.047919355,-0.087548874,-0.9952339,0.04295035
MN12AA1105,3281.3098,4435.337890625,79.20408,24.94105,12.210806,0.15266117,0.009649785,0.9882315,0.9855254,0.073100984,-0.15295696,0.07371669,-0.99727786,-0.0016495725
MN10AA0207,1415.7914,2530.4182942708335,39.75901,18.392242,9.719141,0.40978876,0.06379668,-0.9099468,0.90413386,0.10380037,0.4144484,-0.12089324,0.99254996,0.015144507
MN13AA0210,5012.05,9013.464192708334,107.35605,29.163902,13.182823,0.057720862,-0.012179922,-0.9982585,-0.9979038,0.028604347,-0.058049366,-0.029261569,-0.9995166,0.010503323
MN10AA2608,961.17194,951.7582194010416,49.26023,9.929679,6.06398,-0.019642595,0.0640045,0.9977563,0.6394331,-0.7663631,0.061749358,0.7685958,0.6392113,-0.025873236
MN19081018,1140.9282,1729.5794270833333,48.54122,9.744137,7.8408003,-0.051829204,0.11534265,0.9919727,-0.8787312,-0.47722092,0.009576865,-0.47449476,0.87118095,-0.12608916
MN12AA0508,2095.6262,2928.4117838541665,72.18787,15.318603,9.079912,0.017878262,-0.060673445,0.9979975,-0.9955589,0.09119124,0.023378566,0.09242709,0.9939833,0.058773648
MN10AA1005,1874.9092,3723.8531901041665,49.62864,18.693283,8.568516,0.15176821,0.04856571,-0.98722225,0.98840594,-0.011987532,0.15136045,0.0044834292,0.99874806,0.049821965
MN19050227,1966.5231,2948.9641927083335,78.4577,16.420225,7.304022,-0.043682005,0.13663195,0.9896583,0.9064359,-0.4111086,0.09676623,-0.42007843,-0.90128875,0.10589006
MN14AA0203,7989.4443,16603.782552083332,119.17491,38.044846,15.373459,0.07374382,-0.03353633,-0.99671316,-0.99720126,-0.014813848,-0.07328149,0.012307566,-0.9993277,0.034534898
MN18050317,1969.3988,2882.9905598958335,63.58177,17.82492,11.668944,-0.026488503,-0.045723934,-0.99860287,0.9587243,-0.28406566,-0.01242393,0.28310072,0.95771396,-0.05136112
MN14AA0609,4267.438,8791.496744791666,92.27745,23.427542,12.289489,0.018276906,-0.066055216,0.99764854,-0.9989685,0.040277794,0.020967916,0.041568123,0.9970027,0.06525093
MN12AA5809,1970.3862,2992.4384765625,44.768215,35.657333,11.8959255,0.48627704,-0.017549636,0.87362844,-0.86024433,0.16583937,0.48215866,0.1533437,0.9859966,-0.06554691
MN19050234,1514.3038,1890.9405924479167,62.02955,14.143064,6.905691,0.09690438,0.03132845,0.9948005,0.9523114,0.28763676,-0.10182379,0.28933117,-0.95722705,0.00196118
MN10AA2204,7256.301,16112.6640625,126.84596,27.525604,17.271873,0.10007366,-0.050507504,0.9936973,-0.9795444,0.17023306,0.10730093,0.17457964,0.98410857,0.032438498
MN12AA5703,13096.126,24683.442708333332,154.81252,40.77879,25.85578,0.04123539,-0.037299745,0.99845296,-0.9959905,0.07786583,0.04404257,0.07938815,0.9962658,0.033939365
MN12AA6206,3437.6606,5667.046223958333,77.55495,25.149323,16.217209,0.046068773,-0.13959119,0.989137,-0.99885404,-0.01929774,0.04379796,-0.012974298,0.99002117,0.14032024
MN13AA0205,1979.1178,2410.4187825520835,59.18575,26.818838,7.092102,0.17150392,0.021966698,-0.9849385,0.985149,0.004533136,0.17164168,-0.008235261,0.9997484,0.020863019
MN10AA2909,831.7343,1119.798583984375,33.868835,10.788982,10.174078,0.022702333,0.10357585,0.9943624,0.969499,0.24051014,-0.04718695,0.24404167,-0.96510464,0.09495654
MN15AA2709,1361.1962,1930.5729166666667,39.18823,23.032837,7.6562843,0.021014307,0.080399334,0.9965412,0.993191,-0.11591898,-0.011591506,-0.114586085,-0.98999935,0.082287855
MN18050302,11754.222,27516.5625,175.87938,27.892323,28.677094,0.0044147456,-0.020660575,0.9997768,-0.21095482,-0.97730595,-0.019264692,0.97748584,-0.21082269,-0.008673006
MN12AA0408,1009.53595,1001.876953125,31.247353,20.809021,7.6678133,-0.29574612,-0.011218911,0.9552007,0.9182591,-0.2789648,0.2810319,0.2633145,0.9602358,0.09280462
MN19050232,2051.1282,2852.7454427083335,77.59558,12.579588,11.098238,-0.024061406,-0.057745025,0.9980414,0.6042302,-0.796187,-0.0314989,0.79644644,0.60228884,0.054048665
MN10AA1003,5534.769,11567.024739583334,80.814316,31.046923,15.063194,0.12849042,0.00092260377,-0.9917103,0.991024,0.03708954,0.128436,-0.036900576,0.9993115,-0.0038513283
MN14AA0205,4054.0635,6679.671875,92.30266,27.69875,17.158804,0.074882455,0.009706587,0.9971451,0.9897306,0.12137541,-0.075507164,0.121761814,-0.9925592,0.0005180166
MN18050311,2658.324,5133.011067708333,69.0408,21.1385,13.477425,0.1402175,0.005645586,0.9901046,-0.9804351,0.14032032,0.13804801,0.13815242,0.9900901,-0.025210494
MN15AA2406,1538.0507,2264.53857421875,39.80871,24.482054,7.351655,0.034807783,-0.040093843,0.99858946,0.99456304,-0.09673757,-0.03855149,-0.098146796,-0.99450207,-0.036508635
MN12AA0301,3602.4846,6098.033854166667,76.21596,28.913136,15.052621,0.061251335,-0.046341706,0.997046,0.9962483,0.064023405,-0.058226585,0.06113596,-0.9968718,-0.050089367
MN12AA0205,2309.5925,3704.7965494791665,56.529655,22.96799,12.498588,0.06647701,-0.014819776,0.9976779,-0.9973834,0.027483677,0.06686564,0.028410792,0.9995124,0.012953966
MN19081024,703.0916,875.9580078125,31.476612,10.566517,6.810787,-0.11289601,0.042222638,-0.9927093,0.88609713,-0.44774562,-0.11981537,0.44954017,0.89316356,-0.013135333
MN19050208,4078.4634,6527.655598958333,87.68904,19.293018,15.521189,0.024467647,-0.04869452,0.998514,-0.98527473,0.16789415,0.032330923,0.169219,0.9846016,0.043869507
MN10AA0803,4552.7383,9056.704427083334,127.12352,20.211878,13.822287,0.034377627,-0.018725134,-0.9992335,-0.9876447,0.15231991,-0.036833324,-0.15289286,-0.9881538,0.013257381
MN11AA0606,1510.3007,2681.8146158854165,42.30002,18.759043,9.945545,0.0821636,-0.08922614,0.99261665,-0.99597615,0.028412258,0.08499566,0.035786316,0.99560606,0.08653265
MN11AA0405,3308.8079,7631.174479166667,72.96306,23.587643,11.607752,0.0037939579,-0.10195829,0.99478143,0.993036,-0.1167537,-0.015753757,-0.11775064,-0.9879135,-0.10080529
MN11AA1003,5227.9087,12099.526041666666,79.33346,30.67891,21.390326,0.1688183,0.0015321436,-0.985646,-0.95633775,0.2423045,-0.16342182,-0.23857607,-0.97019905,-0.04237068
MN10AA2003,8055.867,20157.62890625,143.00388,32.60212,20.337933,0.040081445,0.045921117,-0.99814063,0.9989952,-0.021888413,0.03910875,0.020051798,0.9987052,0.046752293
MN15AA3413,3311.0684,5650.716145833333,80.88353,21.923908,11.097412,0.14512132,-0.20859256,0.9671758,-0.9828053,-0.14318329,0.11658588,-0.11416446,0.96746457,0.22578482
MN12AA0805,2381.3572,3988.4248046875,52.014763,24.596867,9.265799,-0.015968328,0.028842133,0.9994564,0.9958841,-0.08873327,0.018471902,-0.089217804,-0.9956378,0.027306499
MN19050241,1382.1378,1995.0458984375,41.268585,16.716564,10.587164,0.08932274,-0.123158194,0.988359,-0.99368703,0.056608494,0.09685818,0.067878395,0.9907712,0.11732428
MN10AA2409,2336.8684,3897.919921875,46.48924,25.395964,10.237652,0.21350092,0.07272647,0.97423214,0.97692674,-0.010164039,-0.2133327,0.0056128004,-0.99730015,0.073218465
MN19081022,541.5945,505.3014322916667,36.17872,8.307707,4.436965,0.06457535,-0.31254095,0.9477068,-0.9971792,0.016199393,0.073288664,0.038257983,0.94976616,0.31061324
MN10AA0308,2491.065,4272.618489583333,91.47065,13.667789,10.224865,-0.020991901,0.03650161,0.9991131,-0.9462906,-0.32321656,-0.008073675,-0.3226352,0.9456208,-0.041326057
MN14AA0109,1552.6526,2828.5716145833335,43.53981,18.958961,8.541231,0.07925064,-0.051974095,-0.9954989,-0.9960131,0.036898322,-0.081218004,-0.04095347,-0.9979665,0.048842665
MN12AA0803,4112.7383,7186.563151041667,62.43129,35.052048,19.742552,0.04817078,0.11467193,0.9922348,0.9836431,-0.17806675,-0.027174614,-0.17356786,-0.97731394,0.12137386
MN10AA2005,5179.6475,12678.821614583334,86.94643,33.60587,14.603069,0.13159148,0.01515378,0.9911882,-0.99068856,0.037238654,0.13095583,0.03492604,0.9991915,-0.019912966
MN15AA3415,2248.4246,3205.521484375,67.70026,19.668406,8.245671,0.051988658,-0.04899496,0.99744505,0.99497515,0.088120274,-0.047531415,0.085566334,-0.99490416,-0.053330023
MN14AA0510,5690.1133,10197.59765625,112.36323,32.571278,12.522739,0.002183648,-0.00862692,-0.9999604,0.9997349,0.02293931,0.0019852521,-0.022921273,0.99969965,-0.008674725
MN13AA1504,16412.838,40948.768229166664,175.32227,34.591805,27.935108,0.03758986,0.01880582,-0.9991163,-0.982683,0.18223368,-0.033541504,-0.18144184,-0.9830754,-0.025330298
MN11AA0403,8122.406,21252.98046875,143.25903,28.204674,20.977104,0.046239927,-0.01297126,0.9988461,0.99267256,0.11234491,-0.04449519,0.11163812,-0.99358463,-0.018071033
MN19081301,3478.1387,5469.239583333333,79.27951,18.040615,12.59455,0.050867863,-0.012053799,0.99863267,0.9690138,0.24260347,-0.046430856,0.24171208,-0.97005063,-0.024021018
MN14AA0509,7161.7065,17922.09375,96.89635,34.302193,25.604088,0.019595347,-0.0493992,0.9985869,-0.9896577,0.14099982,0.026395265,0.14210448,0.9887764,0.04612536
MN14AA0306,10489.424,19233.438802083332,123.20485,30.097229,27.79115,0.015518134,-0.025542073,-0.9995533,-0.99107534,0.1319766,-0.018758975,-0.1323968,-0.9909237,0.023266088
MN15AA2505,3683.667,7141.218098958333,73.17026,28.455704,16.101257,0.044078,0.019600755,-0.9988358,-0.99129784,0.12499425,-0.041292515,-0.12403936,-0.99196386,-0.024939682
MN14AA0110,1490.6394,1916.17626953125,67.25473,14.543693,8.793969,0.047440443,-0.017926741,0.9987132,-0.9984094,0.029643182,0.047958102,0.030464768,0.9993998,0.01649194
MN10AA3402,3666.1226,5870.520833333333,82.985855,25.612843,12.536163,0.02210439,0.048359044,-0.9985854,0.9996488,0.013532551,0.022783278,-0.014615186,0.99873835,0.04804293
MN13AA0103,9226.138,18256.1484375,140.38507,31.966736,17.113287,0.073762156,-0.036047667,-0.9966242,-0.9960948,-0.051284682,-0.071868025,0.048520878,-0.9980333,0.039689764
MN19050217,3374.5417,5928.850911458333,64.112915,22.734215,15.1488085,0.011943516,0.0452216,-0.9989056,0.99990034,0.006978758,0.0122713465,-0.0075260503,0.9989526,0.045133743
MN13AA0110,7580.012,14083.923177083334,121.002945,34.763004,28.921982,0.054725442,-0.007693827,-0.9984718,-0.9984844,-0.0062708207,-0.054677807,0.0058405558,-0.99995077,0.00802534
MN13AA1428,1533.9662,2197.23681640625,41.18946,26.104218,7.79871,0.23422891,0.052379094,0.9707694,0.9715992,0.02194275,-0.23561306,0.03364255,-0.99838614,0.04575186
MN10AA0708,1668.5088,2293.3922526041665,50.87493,19.293837,8.4665165,-0.13660258,-0.026708776,-0.9902658,-0.9906259,0.0036936041,0.13655263,-1.0496011e-05,-0.9996364,0.026962962
MN12AA0209,1018.5409,1255.1995442708333,33.171043,20.632557,7.5869055,0.028915547,-0.017517282,0.99942833,0.99311733,-0.1130251,-0.030713981,-0.11349851,-0.9934377,-0.014128533
MN10AA0302,2314.4802,4319.266927083333,80.705185,17.984905,8.291865,0.04353677,0.019489324,0.99886173,0.9965886,0.06931858,-0.04479021,0.0701126,-0.99740416,0.01640493
MN19080801,3734.8545,6118.156901041667,94.00484,17.078915,11.927517,0.042160105,-0.050195012,0.99784917,-0.9983063,0.037957348,0.044088796,0.040088747,0.9980179,0.04850971
MN14AA0313,1221.3425,1567.46240234375,49.682518,16.712412,5.3054886,0.05258956,0.025127728,0.9983,0.99722177,0.05148962,-0.05382878,0.052754685,-0.99835736,0.0223501
MN14AA0116,1456.6721,2592.4176432291665,46.11515,18.549118,7.6693764,0.07662715,0.08437639,-0.99348325,-0.9951139,0.06869385,-0.07091876,-0.062262315,-0.99406326,-0.08922793
MN13AA1307,3574.655,6269.670572916667,88.28624,22.688412,12.491934,0.029198475,0.019161655,0.99938995,0.99954486,-0.008148296,-0.02904677,-0.0075867404,-0.9997832,0.019390851
MN13AA1314,7679.385,16453.143229166668,149.73859,29.041431,17.41452,0.053013697,0.05916645,-0.99683946,0.998233,0.023689926,0.054493904,-0.026839264,0.997967,0.057806015
MN19080807,2469.349,2696.54443359375,59.910976,23.80819,8.473714,0.113609724,0.11219923,-0.9871698,0.9931317,0.015145822,0.1160173,-0.02796855,0.99357027,0.1097079
MN12AA6310,1975.7417,3218.509765625,55.294945,19.08381,16.264729,0.08633059,0.026879398,0.99590385,-0.94222724,0.326956,0.07285307,0.3236585,0.9446572,-0.053552806
MN12AA5606,7110.179,14387.7109375,81.09118,44.061073,22.73094,0.24438328,0.141064,-0.9593632,0.96794397,0.023664927,0.2500488,-0.05797614,0.9897176,0.13075875
MN19050211,2931.7524,4630.983723958333,84.04217,19.136522,11.919218,0.074026294,-0.041755624,-0.99638176,-0.9914626,0.10446015,-0.07803846,-0.10734073,-0.9936521,0.033666342
MN10AA0101,2140.8706,3382.5182291666665,82.50109,11.880726,8.557568,0.072884634,0.032576755,-0.9968082,0.99125624,-0.11259586,0.06879893,0.10999523,0.9931067,0.040498417
MN10AA0304,6449.401,14867.10546875,106.74329,25.193531,17.282047,0.08642648,-0.030205961,-0.9958002,0.990144,0.11317309,0.082502656,-0.11020572,0.993116,-0.039689403
MN11AA0906,1050.3539,1914.484375,31.638063,18.992325,9.278173,0.20031841,0.004061896,-0.97972244,-0.95535,0.22250876,-0.19441259,-0.21720713,-0.97492224,-0.048453134
MN19050202,3993.6316,6771.032552083333,101.4789,18.37343,13.199826,0.0682916,0.005297814,-0.99765134,0.9927543,0.098738745,0.06848071,-0.09886964,0.9950993,-0.0014835988
MN10AA0809,1030.9469,1448.06787109375,32.826237,19.849838,8.605427,0.30278808,0.0594207,0.95120376,0.95128083,0.04207765,-0.30544117,0.058173947,-0.9973458,0.043785162
MN13AA0105,1782.9347,2986.5830078125,37.179092,26.548992,9.497093,0.39829043,-0.16278979,-0.9026983,-0.9097571,0.055502266,-0.41141403,-0.11707581,-0.9850985,0.12599315
MN10AA3404,1867.2177,2743.5950520833335,68.51552,19.076073,7.2397747,0.0036984,0.040755153,0.9991623,0.97622836,-0.2166815,0.005224781,-0.21671292,-0.97539127,0.040587712
MN18030703,3568.8591,5744.748697916667,88.14681,26.651642,11.2777405,0.03989769,-0.027892195,0.9988144,-0.9991727,0.0067705964,0.040101074,0.007881076,0.999588,0.027598988
MN19080814,1572.3717,2401.46923828125,53.81131,13.227664,11.78375,-0.20340692,-0.18887553,-0.96070373,-0.9288483,-0.27306905,0.25034797,0.30962306,-0.94327056,0.11989258
MN12AA0405,5660.986,10022.313802083334,80.09404,33.727394,18.587406,0.18725571,0.040512733,-0.9814754,0.9822154,-0.021677352,0.18650211,0.013720078,0.99894387,0.04385144
MN19081640,1346.1547,2058.4210611979165,39.91877,17.425184,11.180595,-0.18825531,0.03636495,-0.9814466,-0.9372399,-0.30528882,0.16846415,0.2934985,-0.9515652,-0.091554925
MN13AA1605,8571.107,20645.497395833332,128.02246,25.875893,19.848442,0.021166611,0.034425188,0.9991831,-0.9932543,0.11468993,0.017089566,0.11400793,0.9928047,-0.036620565
MN14AA0611,1945.6041,3019.69140625,69.88408,14.138826,9.022467,0.01734603,0.056867592,-0.99823105,0.99982345,0.006222778,0.017728204,-0.00721993,0.99836236,0.056749616
MN10AA1906,2709.8271,3586.9798177083335,72.45298,22.653328,6.7906456,0.07902246,-0.022382762,0.99662155,-0.9954047,0.052466787,0.08010431,0.054082487,0.9983718,0.018133853
MN12AA0510,2848.366,3867.283203125,72.21091,23.986076,15.440729,0.23741937,-0.03918513,-0.9706166,-0.9668146,-0.1065785,-0.23218665,0.094348595,-0.9935319,0.06318855
MN15AA2704,4189.0493,7712.490234375,65.68805,29.623547,16.348742,0.064031675,0.0055052405,0.9979327,0.99753743,0.028323816,-0.06416256,0.028618492,-0.99958366,0.0036780625
MN14AA0407,2237.3108,2904.3717447916665,76.28752,15.481995,5.1693764,0.031327173,-0.014648436,-0.9994018,-0.997389,0.06463444,-0.032211438,-0.06506763,-0.9978015,0.012585374
MN13AA1413,3246.4565,5512.203776041667,71.760315,25.545952,13.808743,-0.04976451,-0.0076973815,0.9987313,0.93532735,-0.3510492,0.043899644,-0.35026592,-0.9363254,-0.024669362
MN14AA0208,1304.4464,1553.9783528645833,53.065926,18.6395,6.826487,0.015701618,-0.030214028,-0.9994201,-0.99928737,0.03384023,-0.016722575,-0.034325864,-0.99897045,0.029661149
MN13AA1019,1064.4144,1613.1360677083333,36.75573,17.484257,7.6004424,0.16638845,0.04167745,-0.9851791,0.9837634,0.06113785,0.16873574,-0.06726421,0.99725884,0.030828118
MN12AA1110,1529.7039,1916.51220703125,48.01413,22.944605,7.080303,0.14582218,-0.030458277,0.98884183,-0.98339534,0.10467815,0.1482433,0.10802537,0.99403965,0.0146881305
MN12AA6003,14582.453,37305.4921875,180.49521,30.479483,30.655752,0.066329315,-0.003674748,0.997791,-0.9631642,0.260943,0.06498848,0.2606054,0.96534723,-0.013768785
MN15AA3203,4807.322,9031.763671875,60.97509,32.02673,19.110483,-0.0018624578,-0.021583533,0.99976534,0.9998255,0.018543968,0.0022629083,0.018588457,-0.99959505,-0.02154523
MN13AA0414,1829.4727,2324.9796549479165,90.412704,13.741675,10.371255,0.037085727,0.0077223983,0.99928224,-0.99473083,0.09592664,0.036175497,0.095578425,0.99535847,-0.011239217
MN10AA2603,7242.499,16714.873697916668,107.07486,30.798265,17.314356,0.07817438,0.018602544,-0.99676615,0.99680305,-0.01801401,0.07784108,0.016507713,0.99966466,0.019951306
MN12AA0102,4252.7896,8890.31640625,91.53367,25.41079,15.332504,0.045358304,-0.02393803,-0.9986839,-0.9933364,0.10494838,-0.047630996,-0.105950445,-0.9941895,0.019018235
MN10AA0403,6964.7437,16603.479166666668,102.04968,28.943384,21.16525,0.023816593,0.036147226,0.99906266,-0.98368955,0.1790722,0.01697108,0.17829089,0.98317164,-0.039822537
MN10AA2904,1715.0641,2658.7548828125,56.717407,21.360046,8.938295,0.0729274,0.0313427,0.99684465,-0.9744984,0.21491411,0.06453528,0.21221328,0.9761299,-0.04621654
MN10AA3303,4891.5195,8033.912760416667,87.135025,33.88222,13.912117,0.056045193,-0.009786712,0.99838024,0.9981574,0.02383852,-0.055799004,0.023253819,-0.99966794,-0.011104713
MN12AA1103,4692.724,7673.370442708333,81.321236,27.705475,22.201954,0.029271346,-0.018791802,0.99939483,0.991715,0.12565549,-0.026683688,0.12507801,-0.991896,-0.022314219
MN12AA6404,3129.136,4653.776041666667,124.9957,22.5356,8.771878,-0.18072562,-0.01111166,-0.9834708,-0.88427836,-0.43591443,0.16742286,0.43056944,-0.8999195,-0.0689551
MN12AA6010,5108.8237,7764.194661458333,75.341805,31.878548,10.823689,0.11454081,-0.09903081,0.9884702,0.97738516,0.18928029,-0.09429309,0.17776,-0.9769165,-0.118471555
MN13AA1415,2358.7825,3155.3033854166665,53.167038,23.730675,15.482008,0.22160837,0.045084197,-0.97409296,0.94884884,0.22040819,0.22606649,-0.22489008,0.97436523,-0.0060662073
MN12AA0410,756.47815,675.4097493489584,35.11086,12.272902,5.5093565,-0.04696739,0.05874068,0.99716777,-0.8941065,-0.44757748,-0.015747445,-0.44538483,0.89231384,-0.07354197
MN12AA0505,4451.3677,5990.147135416667,73.88512,31.305359,19.00998,0.16083542,0.008322268,0.98694617,-0.98336226,0.08690512,0.15951855,0.08444312,0.99618185,-0.022161227
MN19081015,2660.234,3302.2646484375,51.831024,25.60124,11.14959,0.063613035,0.04728976,0.9968536,0.9967272,0.04691595,-0.06583062,0.049881443,-0.99777883,0.044150528
MN15AA2702,5507.17,13573.063802083334,91.53108,33.472057,16.920258,0.09487879,0.019616975,-0.9952955,0.99190766,0.08286666,0.09618911,-0.08436375,0.9963676,0.011595937
MN12AA0606,2925.3528,4910.555989583333,81.73959,25.286308,12.002272,0.22845542,0.026389781,-0.9731966,0.97335166,0.014207423,0.22887707,-0.019866632,0.99955076,0.022440774
MN12AA5804,6052.5645,11718.403645833334,85.392395,33.88267,14.49929,0.06524971,0.0151763465,-0.99775356,0.99775183,0.014326143,0.06546751,-0.015287518,0.9997822,0.014207452
MN12AA0403,6419.603,12348.861979166666,103.576004,27.334778,19.997519,0.10565694,-0.083024725,0.9909306,-0.9878769,-0.1227403,0.095047586,-0.113735825,0.9889599,0.09498657
MN18050309,1733.1102,1511.5564778645833,49.127304,20.249817,7.998329,0.25811157,0.0005272869,-0.966115,-0.9567169,0.13928348,-0.25552472,-0.13442911,-0.99025244,-0.036455143
MN11AA1107,1054.4385,1849.6643880208333,24.823446,20.022636,10.747137,-0.6347076,-0.24195613,0.7338961,-0.7118539,-0.18646963,-0.67712116,0.30068296,-0.9522008,-0.053883728
MN12AA6402,18789.162,39496.557291666664,175.14157,45.42591,31.092512,0.008363241,-0.0011481087,-0.99996436,0.9984972,0.05417223,0.008288773,-0.05416078,0.9985309,-0.0015994387
MN10AA2902,3439.4453,5206.4951171875,57.788174,29.496696,14.312627,0.043631956,-0.02014,-0.9988446,-0.9918248,0.119132295,-0.045727413,-0.119915605,-0.9926741,0.014777376
MN10AA3305,896.1004,729.2012532552084,33.070152,22.605495,6.0086594,-0.028863186,0.05236926,-0.9982106,-0.9995072,0.010816071,0.029468123,0.01233994,0.9985692,0.052031267
MN10AA0907,4206.0454,10682.106770833334,70.2558,26.770245,16.962158,0.03882741,-0.030959768,-0.9987662,0.9991898,0.011795358,0.038478248,-0.010589527,0.99945104,-0.031392667
MN10AA2605,2582.0122,3907.2255859375,77.640785,20.410759,8.855798,0.014540957,-0.049714092,-0.99865764,-0.994607,0.10185638,-0.01955248,-0.10269168,-0.99355614,0.047964893
MN12AA0104,4257.3965,9141.233072916666,78.998505,30.760294,17.460651,0.032736275,-0.04466339,0.9984656,-0.99871826,0.037122965,0.034405146,0.03860265,0.9983121,0.043390878
