Specimen,BreakNo,Count,Mean,Median,STD,Max,Min,Range,ArcLength,EuclideanLength,ArcAngle,interior_edge,Interrupted,Interruptedby,ridge_notch,interior_notch,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN13AA1425,3,7,107.04663728571427,107.505737,14.38783172398079,133.710434,88.880615,44.829818999999986,12.351720004953854,12.011394230895931,75.77388623609475,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,1208.3041,1537.5374348958333,36.203873,16.246088,14.905722
MN13AA1425,4,1,50.507095,50.507095,0.0,50.507095,50.507095,0.0,5.364120704216496,5.348013534949214,60.54553816625408,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,1208.3041,1537.5374348958333,36.203873,16.246088,14.905722
MN13AA1428,1,11,80.44105599999999,79.577477,20.77469760174618,113.255463,50.838306,62.417157,32.50582401142846,31.00338666049243,30.731306620351166,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,1533.9662,2197.23681640625,41.18946,26.104218,7.79871
MN13AA1428,2,13,95.32638200000002,100.582825,20.074265414154656,129.704208,69.538643,60.165565,35.89526306452876,32.862002008550846,22.48434718613547,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,1533.9662,2197.23681640625,41.18946,26.104218,7.79871
MN13AA1428,3,3,60.647279000000005,62.02042,4.261947449863815,65.043243,54.878174,10.165069000000003,9.90210377981296,9.763739499290217,20.647209323593934,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,1533.9662,2197.23681640625,41.18946,26.104218,7.79871
MN13AA1428,4,10,50.6885672,49.449217000000004,13.54930650206403,80.004433,30.649059,49.355374000000005,31.177845590706415,26.045143950840437,59.551372674724576,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,True,1533.9662,2197.23681640625,41.18946,26.104218,7.79871
MN13AA1504,1,36,95.40355475,90.00966650000001,13.429790208658796,122.299217,72.117035,50.182182,129.65468178964383,58.524334718986765,13.691482564469059,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,16412.838,40948.76822916666,175.32227,34.591805,27.935108
MN13AA1504,2,12,149.839484,153.0627215,14.417662123967737,171.444824,124.869568,46.57525600000001,44.55942843227534,15.806635232078959,29.818512507371967,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,16412.838,40948.76822916666,175.32227,34.591805,27.935108
MN13AA1504,3,6,93.23236333333334,95.009304,7.117850084614257,100.82473,80.064575,20.760154999999997,22.80582012072826,18.76194256147268,36.2159734845484,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,16412.838,40948.76822916666,175.32227,34.591805,27.935108
MN13AA1504,4,13,151.11387276923077,152.021378,6.632773238851841,160.542252,140.45369,20.088561999999996,45.09482013496293,19.103438655383485,15.97197454670895,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,16412.838,40948.76822916666,175.32227,34.591805,27.935108
MN13AA1504,5,8,81.046972375,79.2003785,4.619370674248602,90.691689,75.515419,15.176270000000002,30.64237198829893,29.02059308387752,36.45072942522478,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,16412.838,40948.76822916666,175.32227,34.591805,27.935108
MN13AA1504,6,13,115.52212153846152,120.381317,23.566905391255027,139.541397,65.481346,74.06005099999999,40.589173690886895,32.098718473640034,47.34320822227155,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,16412.838,40948.76822916666,175.32227,34.591805,27.935108
MN13AA1504,7,7,47.10437928571429,48.265182,6.93879146425736,54.645454,35.506924,19.138530000000003,22.599713808419096,21.902797529311183,42.32192909439521,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,16412.838,40948.76822916666,175.32227,34.591805,27.935108
MN13AA1504,8,16,118.02905225,114.7241325,13.82176417296351,149.690811,99.840103,49.850708,62.055408661712626,26.025321285624884,88.11552924426785,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,16412.838,40948.76822916666,175.32227,34.591805,27.935108
MN13AA1504,9,6,160.44736716666668,161.19171899999998,6.834107437300773,170.613037,151.430664,19.182372999999984,22.800724124558904,13.357568112871444,65.51583714825276,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,16412.838,40948.76822916666,175.32227,34.591805,27.935108
MN13AA1505,1,30,77.91138913333334,76.49729149999999,7.602530137621241,94.486313,65.547722,28.938591000000002,161.94712679698586,154.34876288593958,5.740133589845458,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,2,8,40.064564,39.5302255,3.9337799942958176,48.635078,34.071037,14.564041000000003,31.459032922980462,31.149652718930913,7.485877862632938,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,3,8,48.608267125,51.250938500000004,13.805422572955232,71.760887,25.130581,46.630306,29.490201485779362,27.0976726092851,10.505980708992995,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,4,25,83.26546676,91.46804,16.2978977788487,99.384575,47.855343,51.529232,79.94221219386954,79.1059068879815,17.32208301536535,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,5,9,90.48284577777778,85.418976,21.396674530823493,135.996338,68.229225,67.76711300000001,30.602673776313758,28.167181188042235,11.796313080621168,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,6,6,66.6986205,66.083967,12.552725091306055,85.622353,50.195328,35.427025,22.439191664595597,21.713059950637998,12.93018759063972,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,7,6,66.52452033333334,71.16569150000001,11.252158946720295,78.837326,46.253216,32.58411,20.493733273499803,19.964260943245552,13.780304919068284,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,8,9,118.98653333333336,124.417061,9.926904723902332,128.931488,102.099777,26.831711,20.310685418606795,18.37018083743326,72.97198952709172,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,9,13,132.76376169230767,140.340927,22.734532694966095,165.682892,101.127045,64.55584700000001,43.56264369419509,39.56835905379448,28.363099562201022,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,10,6,108.85722333333335,95.2757565,42.38204839471014,175.972015,58.392441,117.57957400000001,24.268672665925312,15.556013472930653,60.84075686304164,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1505,11,7,96.72343828571427,101.752701,18.869725758475035,120.61763,59.384594,61.233036000000006,19.12409875855689,16.133071238298058,27.54487241058367,endosteal,True,2_3_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,12784.514,29595.713541666668,171.28104,33.515423,28.724663
MN13AA1506,1,20,74.31043445,73.654705,19.61633184324434,118.637665,32.419815,86.21785,61.72712237557138,52.514890163267026,15.364754848560342,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,2845.609,4954.440755208333,59.467087,28.828075,12.916994
MN13AA1506,2,11,52.155272,51.702175,8.738966557596509,72.15686,36.168427,35.98843299999999,36.11937426761407,35.888635634417746,22.232397700295625,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,2845.609,4954.440755208333,59.467087,28.828075,12.916994
MN13AA1506,3,3,66.007721,69.011093,9.00578669627912,75.224762,53.787308,21.437453999999995,10.282630819724117,9.629335691520993,28.99174671196731,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,2845.609,4954.440755208333,59.467087,28.828075,12.916994
MN13AA1506,4,13,132.90426476923076,134.638306,7.174337435826974,141.898514,115.501762,26.396752000000006,36.45968980908443,26.07744642138106,61.007660410749914,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,2845.609,4954.440755208333,59.467087,28.828075,12.916994
MN13AA1507,1,21,110.82878685714283,108.346947,15.66758163022291,140.493591,87.178947,53.314644000000015,48.12156827254495,47.106370607275615,4.760510553301868,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,2594.3357,4433.299153645833,56.86565,23.768993,11.754265
MN13AA1507,2,5,82.63362500000001,91.247467,23.62353491625943,106.517166,53.852905,52.664261,10.60723945075268,7.911931239589989,69.86533124662596,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,2594.3357,4433.299153645833,56.86565,23.768993,11.754265
MN13AA1507,3,5,102.7060026,102.083961,21.791736243686337,127.947311,66.945747,61.001564,19.044247485808103,18.819685742859786,33.96715420335219,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,2594.3357,4433.299153645833,56.86565,23.768993,11.754265
MN13AA1507,4,8,72.65307100000001,69.2332955,9.588565457794378,94.431931,61.465359,32.966572000000006,26.652519541656417,26.03327874663505,6.519491537896562,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,2594.3357,4433.299153645833,56.86565,23.768993,11.754265
MN13AA1507,5,7,30.28293214285714,28.706991,13.059732393278285,58.958336,13.87268,45.085656,20.830100979699534,18.90363720610401,55.093795048377125,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,2594.3357,4433.299153645833,56.86565,23.768993,11.754265
MN13AA1507,6,3,61.29873166666667,61.89275,4.130272946264958,66.034027,55.969418,10.064608999999997,9.93991513587203,9.88913627421526,32.48045988308176,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,True,2594.3357,4433.299153645833,56.86565,23.768993,11.754265
MN13AA1605,1,19,115.16112636842105,124.315773,26.552974690223632,151.50238,76.577629,74.92475099999999,58.58364674665226,58.4635191922279,3.8817242430075263,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,8571.107,20645.49739583333,128.02246,25.875893,19.848442
MN13AA1605,2,9,64.53039044444444,72.603699,11.798731225088021,73.590263,41.569302,32.02096099999999,29.769840087016966,25.994482727109613,29.460381150757442,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,8571.107,20645.49739583333,128.02246,25.875893,19.848442
MN13AA1605,3,7,92.98446885714286,95.370003,20.641673971245197,122.979622,63.286095,59.693527,20.175233142680266,18.43141521804552,55.18496956743326,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,8571.107,20645.49739583333,128.02246,25.875893,19.848442
MN13AA1605,4,3,58.48185733333333,59.041389,8.688870568278107,68.832703,47.57148,21.261222999999994,13.174530594126942,12.944976981439561,20.695890262914098,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,8571.107,20645.49739583333,128.02246,25.875893,19.848442
MN13AA1605,5,32,96.80318596875,90.251236,20.995364703743522,131.462189,66.352402,65.109787,82.48919763577317,82.01198298181795,4.0079499221751975,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,8571.107,20645.49739583333,128.02246,25.875893,19.848442
MN13AA1605,6,6,59.68474200000001,57.2757475,15.887721630952395,88.445076,43.260731,45.184345,20.9631989212876,20.649776523972367,7.521332312887812,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,8571.107,20645.49739583333,128.02246,25.875893,19.848442
MN13AA1605,7,14,93.5537627857143,89.7209665,13.827861453550849,121.549713,72.128624,49.421088999999995,42.56480092854366,26.55127890290786,55.37859755336837,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,8571.107,20645.49739583333,128.02246,25.875893,19.848442
MN13AA1605,8,10,86.47058870000001,86.133156,6.807496519460175,99.09433,77.675087,21.419242999999994,31.99230657201221,31.838943525814418,14.829211604250435,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,8571.107,20645.49739583333,128.02246,25.875893,19.848442
MN13AA1612,1,5,87.8656068,84.766068,14.384153417962011,106.511139,71.200043,35.311096000000006,18.359092814268614,17.43603631935882,42.22751935075156,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,938.01025,1492.6905924479167,30.509754,17.787825,9.780802
MN13AA1612,2,3,107.47346733333332,109.39785,10.277222547192709,118.987434,94.035118,24.952315999999996,10.549343583020663,9.557729776992021,60.76436618709041,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,938.01025,1492.6905924479167,30.509754,17.787825,9.780802
MN13AA1612,3,7,74.293445,73.775581,1.7330910527204608,77.966728,72.712219,5.254508999999999,25.302509086682953,25.252093168092035,5.8307850394484415,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,938.01025,1492.6905924479167,30.509754,17.787825,9.780802
MN13AA1612,4,1,45.414249,45.414249,0.0,45.414249,45.414249,0.0,3.9672252283442337,3.918987125521083,83.53477527963415,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,938.01025,1492.6905924479167,30.509754,17.787825,9.780802
MN13AA1612,5,7,87.24688071428572,87.252319,3.809939980276357,94.251923,81.171051,13.080872,23.561859721174542,21.371247373983582,38.479277165054924,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,938.01025,1492.6905924479167,30.509754,17.787825,9.780802
MN14AA0109,1,8,72.2498675,73.01831100000001,4.847005915984967,78.842926,61.998276,16.84465000000001,30.75231371075685,30.685680567489452,10.948286200141109,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1552.6526,2828.571614583333,43.53981,18.958961,8.541231
MN14AA0109,2,1,138.04306,138.04306,0.0,138.04306,138.04306,0.0,4.411005902469024,4.395141540382978,64.3519006574727,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1552.6526,2828.571614583333,43.53981,18.958961,8.541231
MN14AA0109,3,3,102.90097033333332,103.955574,2.845146323083386,105.736427,99.01091,6.725517000000011,11.33104699112161,11.246566674767905,43.823900719870316,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1552.6526,2828.571614583333,43.53981,18.958961,8.541231
MN14AA0109,4,9,110.24614044444445,111.371025,9.10256293891887,130.670074,98.400101,32.26997299999999,32.10289464301099,31.875243041269503,3.147269367269202,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1552.6526,2828.571614583333,43.53981,18.958961,8.541231
MN14AA0109,5,3,111.89743933333334,126.641632,41.71997897905959,154.000504,55.050182,98.950322,9.942408419078573,8.984636216898265,87.14519334075035,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1552.6526,2828.571614583333,43.53981,18.958961,8.541231
MN14AA0109,6,3,93.30520633333333,92.75441,1.3316316647512634,95.140198,92.021011,3.1191869999999966,11.370575426058782,11.303132005333744,45.03699463150959,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1552.6526,2828.571614583333,43.53981,18.958961,8.541231
MN14AA0110,1,20,119.32658079999996,115.852772,20.50823461571254,164.13028,93.608665,70.521615,60.68489229623695,56.68120839334673,6.073527686308834,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1490.6394,1916.17626953125,67.25473,14.543693,8.793969
MN14AA0110,2,1,97.921654,97.921654,0.0,97.921654,97.921654,0.0,6.492670026919214,6.287892980959517,8.31558130099039,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1490.6394,1916.17626953125,67.25473,14.543693,8.793969
MN14AA0110,3,1,53.573975,53.573975,0.0,53.573975,53.573975,0.0,3.895592417383474,3.676312649925194,54.849000400127785,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1490.6394,1916.17626953125,67.25473,14.543693,8.793969
MN14AA0110,4,1,57.37854,57.37854,0.0,57.37854,57.37854,0.0,2.9146037407127032,2.829717450559331,45.24494319123991,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1490.6394,1916.17626953125,67.25473,14.543693,8.793969
MN14AA0110,5,14,61.68582507142856,67.4713895,14.180845445088151,75.141129,34.874786,40.266343000000006,53.066472155931805,52.212680213718194,3.4024865687999557,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1490.6394,1916.17626953125,67.25473,14.543693,8.793969
MN14AA0112,1,6,70.52801583333333,71.676018,5.4679066206719495,77.542587,63.392811,14.149775999999996,20.66960342654881,20.470376669958963,24.82632518593283,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,2456.3865,4504.839192708333,56.976242,21.883396,14.376642
MN14AA0112,2,13,95.95023100000002,97.998894,12.003287710243393,118.705528,75.806694,42.89883400000001,33.53168160179076,32.12352256696018,12.58489014476793,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,2456.3865,4504.839192708333,56.976242,21.883396,14.376642
MN14AA0112,3,5,42.11329679999999,32.804626,14.810551537147767,68.342278,29.549509,38.79276899999999,15.865084736151378,14.740983768392121,75.194767046112,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,2456.3865,4504.839192708333,56.976242,21.883396,14.376642
MN14AA0112,4,5,29.7065942,29.179161,3.976924108385745,36.459351,24.002356,12.456995,17.09588331277625,16.787651658585236,21.87486920105761,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,2456.3865,4504.839192708333,56.976242,21.883396,14.376642
MN14AA0112,5,13,76.35758707692308,78.781265,15.636184289414155,96.927078,49.625263,47.301815,39.62605021163224,38.112955194920275,21.143398193760948,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,2456.3865,4504.839192708333,56.976242,21.883396,14.376642
MN14AA0112,6,6,87.4055825,87.79293849999999,12.989974550542607,106.875473,69.587959,37.287514,20.3090178926394,17.998850607191564,71.53974561560844,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,2456.3865,4504.839192708333,56.976242,21.883396,14.376642
MN14AA0112,7,1,64.205193,64.205193,0.0,64.205193,64.205193,0.0,5.428419026746587,5.324691741312358,50.43965340495641,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,2456.3865,4504.839192708333,56.976242,21.883396,14.376642
MN14AA0114,1,6,82.48501466666666,82.180214,9.7960385691431,96.093796,69.58255,26.511246,22.667740790002057,22.328414734593228,15.599768651301062,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,907.4459,1145.9783528645833,37.00869,15.046448,7.0106325
MN14AA0114,2,7,111.72932414285715,110.740623,6.68070317434658,124.003639,102.786453,21.217186000000012,18.083559485077746,17.756628969486297,35.35794381289642,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,907.4459,1145.9783528645833,37.00869,15.046448,7.0106325
MN14AA0114,3,11,102.36126009090908,106.031158,6.223798225456124,109.153915,91.628609,17.525306,36.606350976170994,35.82664652629381,6.279961657231188,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,907.4459,1145.9783528645833,37.00869,15.046448,7.0106325
MN14AA0115,1,14,79.09906778571428,77.1044465,5.625967250268627,94.991982,72.131172,22.860809999999987,46.693043893549884,46.52942092246581,6.733775857549625,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1543.1704,2500.1012369791665,48.47576,20.639137,9.26096
MN14AA0115,2,9,45.35954,48.171062,13.264662684242648,64.314369,25.428335,38.886033999999995,28.071694380483407,23.634271517015286,56.560956832706204,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1543.1704,2500.1012369791665,48.47576,20.639137,9.26096
MN14AA0115,3,12,100.13658575000001,100.5854225,12.363998528691631,121.095627,84.06678,37.028847,39.89364704962567,38.1991462786801,28.920763329804597,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1543.1704,2500.1012369791665,48.47576,20.639137,9.26096
MN14AA0116,1,11,115.20845100000001,113.502487,8.727261606514238,132.923111,102.885689,30.037422000000007,33.96268356103417,28.348728590361866,17.398495969850426,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1456.6721,2592.4176432291665,46.11515,18.549118,7.6693764
MN14AA0116,2,1,99.424652,99.424652,0.0,99.424652,99.424652,0.0,5.578895234508682,5.569632556102787,59.69640109714692,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1456.6721,2592.4176432291665,46.11515,18.549118,7.6693764
MN14AA0116,3,13,115.86287399999999,111.299446,12.198164850620548,140.936676,101.88961,39.047066,42.66715380758504,41.57240480390808,2.2033597039508384,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1456.6721,2592.4176432291665,46.11515,18.549118,7.6693764
MN14AA0116,4,5,85.028652,86.279449,19.526352908915307,115.329353,59.969204,55.360149,16.871070419645253,16.419951372644192,47.22857225339758,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1456.6721,2592.4176432291665,46.11515,18.549118,7.6693764
MN14AA0116,5,1,73.8377,73.8377,0.0,73.8377,73.8377,0.0,7.858379130576669,7.822932666206454,28.90097785299147,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,nan,Homo sapiens,HSAnv,False,1456.6721,2592.4176432291665,46.11515,18.549118,7.6693764
