Specimen,Break Count,interior_edge_endosteal,interior_edge_break,Interrupted_False,Interrupted_True,ridge_notch_False,ridge_notch_True,interior_notch_False,interior_notch_True,Mean_min,Mean_max,Mean_mean,Mean_median,Mean_std,Median_min,Median_max,Median_mean,Median_median,Median_std,STD_min,STD_max,STD_mean,STD_median,STD_std,Max_min,Max_max,Max_mean,Max_median,Max_std,Min_min,Min_max,Min_mean,Min_median,Min_std,Range_min,Range_max,Range_mean,Range_median,Range_std,ArcLength_min,ArcLength_max,ArcLength_mean,ArcLength_median,ArcLength_std,EuclideanLength_min,EuclideanLength_max,EuclideanLength_mean,EuclideanLength_median,EuclideanLength_std,ArcAngle_min,ArcAngle_max,ArcAngle_mean,ArcAngle_median,ArcAngle_std,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN10AA2505,8,8,0,8,0,8,0,8,0,59.12481875,157.12804666666668,93.7598169625,74.071202975,38.55564956529906,55.6583975,157.211929,92.554821,70.97646900000001,40.01535374021576,2.326443463011925,13.196466707302308,7.822105821637735,6.438795924850521,3.8442516070389203,66.433868,159.934479,106.27233025000001,95.912815,35.27924755401811,49.940205,154.237732,84.06023975,58.089864500000004,40.69052278831403,5.696747000000016,44.294117,22.212090500000002,20.254892,12.236285174352403,9.946656617126656,42.59562228156064,18.802528078862153,14.570692913161725,10.34647835044026,9.728071182408154,38.56134754841951,16.92895791919066,12.689263324191455,9.20200060945825,7.969753117586692,87.49297869427232,39.921512184585914,30.88748882550732,27.980849726492124,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,2721.8914,5455.748697916667,42.108547,28.987902,14.396439
MN10AA2506,7,7,0,7,0,7,0,7,0,57.16991925,151.42143860000002,107.72272748939395,107.83164466666666,30.382317703078964,51.062092,150.216827,106.68293378571431,108.237602,31.16684692772438,0.6789803695691213,17.45975479246659,8.70793036495847,10.51834851765484,5.7558390885514275,86.314484,169.250885,121.16676114285714,111.120338,28.523784817675654,40.241009,144.966339,96.07479428571428,106.875061,34.580593028473025,1.5072100000000006,46.073475,25.09196685714286,30.684318000000005,16.35567617569408,9.261050672277523,31.308663185637982,17.96828132553199,15.049949558999415,8.415850227913735,8.96225387890792,29.83172148854303,16.729968350975884,14.473732504782586,7.259149149742167,9.528733202711932,72.95662231846515,35.605211787647065,25.60681552451317,22.634320059554966,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,2264.423,4466.10546875,44.165558,21.141573,17.521383
MN10AA2507,6,6,0,6,0,6,0,6,0,88.16505735294118,145.3136215,122.19722747834969,132.68157472916667,23.183603668087443,83.274391,148.21606450000002,121.73830533333334,133.62875375,26.609038646735453,3.576927046134414,16.16229767994134,8.812300320792035,7.102644615042937,5.0796355505152695,118.31617,150.406921,138.45254633333334,142.6611175,11.337526348180686,70.316589,137.588486,110.62205,123.4249155,27.700620793063937,9.892669000000012,64.92903899999999,27.830496333333343,16.50759100000002,20.976828863369867,7.163756999859425,58.34723446333324,26.569935648104746,17.2469513987436,20.32623297568746,6.711531733516575,57.72778508144929,25.667783321183396,16.349698073913547,20.38464500737698,2.642631988898485,73.4188550344473,29.83705177696523,22.73585675131995,25.854777196147552,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,2774.8774,4599.390625,79.80648,17.848408,8.584984
MN10AA2508,6,6,0,6,0,6,0,6,0,41.17409671428572,168.593695,93.41576504682541,79.42454211666667,46.020951341405514,48.630627,171.438583,95.66898866666668,78.6461755,46.26432589161499,0.0,20.51141730586988,10.909111386199369,12.23802523758978,6.768169279313491,52.646191,171.98082,106.10378033333335,99.12801400000001,45.503790058788844,16.576643,158.932556,74.28692666666667,63.53628,44.18746879604532,0.0,65.8751,31.81685366666667,35.726295500000006,20.963160229372882,3.5323283379572192,48.91525116228564,25.74295572164411,25.408235870324905,16.381056495062246,3.480260762011955,47.8515824010032,24.91415238489788,24.922205349926966,16.455503688015362,10.118307838949416,74.80868770770515,28.249299823721937,21.72940075871037,21.48020239088194,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,2248.3813,4143.319010416667,67.27081,20.983036,8.706232
MN10AA2509,2,2,0,2,0,2,0,2,0,32.18185071428572,87.7313981,59.95662440714287,59.95662440714287,27.774773692857142,27.150841,101.6001855,64.37551325,64.37551325,37.22467225,15.172285787422007,41.13423954878912,28.15326266810556,28.15326266810556,12.980976880683556,62.948574,130.063446,96.50601,96.50601,33.557436,14.061535,35.87175,24.9666425,24.9666425,10.9051075,48.887039,94.191696,71.5393675,71.5393675,22.652328499999996,25.013806938375428,65.19636219533356,45.105084566854494,45.105084566854494,20.091277628479066,19.140511063709877,19.140511063709877,19.140511063709877,19.140511063709877,0.0,4.371981157593632,80.81302922590238,42.59250519174801,42.59250519174801,38.22052403415438,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,right,Homo sapiens,HSAnv,False,822.3468,612.5413411458334,31.884144,19.570358,4.124787
MN10AA2603,4,4,0,4,0,4,0,4,0,64.1861365925926,160.0654002,101.60357854597424,91.08138869565218,35.57052599037608,65.388985,163.080414,103.876587,93.5184745,36.54964285712049,6.773122602353775,19.514848395067112,12.567332682934323,11.990679867158203,4.609804880414664,90.720062,179.578033,120.77782975,106.406612,34.9835537173767,36.837196,144.587891,75.29734425000001,59.882144999999994,43.65320987600343,17.915321000000006,77.36040500000001,45.4804855,43.32310799999999,21.933722673704217,18.19818300124515,137.87575681058138,69.9222514338538,61.80753296179434,49.85146450546025,11.15047159406274,64.60547964515084,35.72198871290037,33.56600180619395,21.919924887825644,3.9006601569608383,24.53809519022124,12.596215599518445,10.973053525445849,7.905252863533028,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,7242.499,16714.873697916668,107.07486,30.798265,17.314356
MN10AA2604,7,7,0,7,0,7,0,7,0,45.94690819999999,149.415649,101.85040007795301,99.8571106,31.08412476445847,40.671173,149.415649,99.54438278571426,99.31118,32.56669792081673,0.0,17.66705560702849,9.73054575913795,10.898784679211726,5.877726289951868,83.250435,157.200256,118.92323728571428,109.661621,24.527180052000734,27.966763,149.415649,89.99292042857144,89.400009,34.66164061549132,0.0,55.283672,28.930316857142856,34.926483000000005,18.51540521657888,2.726467874913625,38.490688378412266,18.450217752046008,12.249822222751712,12.835424752510024,2.716059690065741,37.58395557098268,17.260873844559544,11.549085791091864,12.346364701994569,20.71315736461045,89.26283007561877,62.4631000870815,79.36558313721126,25.613501363873027,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,1221.3364,1413.95556640625,39.099182,29.423832,10.007759
MN10AA2605,7,7,0,7,0,7,0,7,0,74.2640187,162.060425,104.1483820094522,85.8922584,29.89491867796206,68.486656,162.060425,101.3934282857143,83.61895,33.08578855027138,0.0,27.695467326825167,13.615071592252036,14.869717517532006,8.295972246760057,93.631714,162.060425,124.99547257142856,118.841003,24.623791430751698,35.212391,162.060425,83.44307714285715,73.575203,39.112539332591325,0.0,70.460117,41.55239542857142,44.915848,22.66900086467991,2.89638234776976,64.63249539862964,23.512194454683716,17.743700038671037,18.394654532639894,2.7836569777901863,64.23111250040746,22.52966175759642,17.293424338169697,18.393146333419498,2.8675697234273625,80.44109582406557,33.10933874091314,24.712799303821534,24.562493994745655,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,2582.0122,3907.2255859375,77.640785,20.410759,8.855798
MN10AA2606,3,3,0,3,0,3,0,3,0,61.0741288,124.77463514285716,88.64632615336619,80.09021451724139,26.70011125858803,56.331486,126.3926235,87.90243650000001,80.9832,29.017783309040865,6.44246490946123,12.698114560153089,10.305878653517247,11.777056490937424,2.7576029820646197,82.248192,144.760773,106.217565,91.64373,27.522756593720874,46.138535,103.440308,72.51694266666668,67.971985,23.61307233122826,23.671745,41.320465,33.700622333333335,36.109657000000006,7.40368896467616,20.63323349296109,92.94312939242154,63.56790666134024,77.12735709863811,31.038409359682667,19.93061138776229,92.37285641274714,62.94854207169069,76.54215841456262,31.097261616021022,2.465173208088693,36.20336652324286,14.595761166616986,5.118743768519401,15.317241181439117,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,2161.4014,2591.5807291666665,107.10263,12.600521,9.091173
MN10AA2607,6,6,0,6,0,6,0,6,0,52.63993839999999,131.88387055555555,101.89355518306878,111.17729157142855,26.442932179158745,54.439266,131.468445,102.54988083333332,112.080837,25.782885961184757,3.4200144461435684,22.540718000000005,10.345317087856786,6.99437760167762,7.130554965419331,59.75927,143.137817,114.44620016666669,119.214001,27.435229070624114,44.223171,128.162827,88.90966800000001,95.8112945,28.381236639654233,10.40374700000001,46.091023,25.536532166666674,19.162806,14.664890759105692,6.33212004881042,28.302431367284143,18.337980605351024,18.3154551766726,6.635430845427228,5.141603128402657,27.5477188561957,17.534399339098716,17.943499416668118,6.86193333400637,9.150031380750375,43.72997470909568,24.118559975859736,22.85483554837688,10.17883610290436,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,1677.077,2609.5734049479165,50.340225,16.409595,12.184639
MN10AA2608,6,6,0,6,0,6,0,6,0,34.783386,118.58942042857144,61.87631582633054,57.44263676470588,28.028198099999468,34.783386,117.974976,61.69333050000001,57.200903,27.812703997723247,0.0,5.616844743007878,2.719021250160946,2.764042878978899,2.2149259848376768,34.783386,133.882523,66.515606,59.57253850000001,32.96254899175316,34.289879,111.436142,58.60035,55.2098675,25.92165500297876,0.0,22.446380999999988,7.915255999999999,7.353380500000004,7.5883175283741435,1.9660561594063208,46.47155841591877,17.285814050089698,4.240753927767903,19.47010898015189,1.9038281277468267,46.21439407998335,17.073914873706897,4.179255502870752,19.45329719170361,2.795042963230772,86.3021472158977,48.80497110979142,57.009102909500044,36.559918483539576,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,961.17194,951.7582194010416,49.26023,9.929679,6.06398
MN10AA2703,6,6,0,6,0,6,0,6,0,30.75902138095237,117.935913,80.41868864906989,88.26105647619048,27.204882474733783,28.032196,117.386299,79.135592,87.0260735,28.58579165577295,0.7811280000000025,21.90103291936857,12.006100027551817,12.433252001080879,7.600099823134102,62.728996,126.01149,105.65548316666667,114.1443175,22.375583276741875,21.999636,112.069946,65.4229225,59.430915999999996,29.14810514342994,1.562256000000005,64.855076,40.232560666666664,49.935150500000006,25.00388389828702,5.993082114922382,69.03958168794958,41.17181849384837,48.69879106630913,25.73713714028282,5.907242911883682,67.9617073925457,37.167011099094964,39.290857834754014,24.103725738422376,4.198285814322222,46.50002121901718,22.762595008850834,19.10646508654898,15.143948266951574,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,fem,left,Homo sapiens,HSAnv,True,6480.801,12270.453125,102.694824,33.61982,21.120007
MN10AA2704,6,6,0,6,0,6,0,6,0,29.910543399999995,126.47135166666664,65.98325119797978,60.285099045454544,36.073361473665095,30.194838,121.668312,64.12085066666667,55.91158775,35.66384118794132,4.950699944469616,30.54164284454788,13.717815640878392,11.494661009238975,8.570082344954976,37.408638,146.836014,90.11565716666668,84.9759025,42.20164843616076,22.434978,119.289902,48.83520766666667,35.669343999999995,34.174070561441646,13.658916000000003,90.151638,41.2804495,35.513960000000004,26.002928568147453,9.033009903558735,117.84157130959883,44.25237611644918,24.94217307086921,39.310974032917024,9.011388420215836,101.64295718017064,40.81297297242126,23.364836886371947,34.59315603371469,1.132812456915173,73.38482378018614,22.955958810426676,5.7966263432171825,27.25614252621068,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,fem,left,Homo sapiens,HSAnv,False,6594.116,11895.6484375,101.777664,35.409187,14.926666
MN10AA2705,16,16,0,16,0,16,0,16,0,26.662428,161.110775,86.67035866840277,70.88862020833334,44.2995719549891,26.662428,161.50421899999998,87.05878328125,75.18718325,44.16800593966742,0.0,18.900198020943897,4.66551746633902,1.8530065818066666,5.748249126422586,26.662428,163.338257,92.22251374999999,80.7907905,44.37981147958204,26.442823,158.096405,80.00135925000001,62.607068999999996,46.096093891696455,0.0,49.50799500000001,12.221154499999999,4.828727999999998,15.735700684780756,3.061255433700725,39.05998963136631,11.27644767927186,6.900389110467712,10.76863446948788,2.883533632541846,38.9031048552683,10.45040716770924,5.970635672748179,9.77578301874606,13.594634546579869,84.54947410829027,41.32932996435133,43.437931687427934,21.465062024496675,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,fem,left,Homo sapiens,HSAnv,True,3664.314,5640.243489583333,58.5761,40.69016,13.139678
MN10AA2803,5,5,0,5,0,5,0,5,0,20.7787842,96.965213,69.58422625654245,79.43515458333333,27.38542797557633,19.697261,97.654747,68.94229479999998,79.40707,28.23585403248218,3.1418951790581047,14.537427649986698,10.151248006648327,12.70152552779624,4.211285098554899,26.23184,125.190941,93.68806579999999,108.539024,34.73703373537577,16.653946,87.879059,54.7611314,64.234276,26.335448875517436,9.577893999999995,67.092026,38.9269344,44.304748,20.877747266235204,16.285245874537374,103.31427507646558,48.08534257730078,24.70470164397361,33.896791037572115,14.18541032222896,102.33472791374392,44.86955905554268,20.546193943648053,35.68551359783361,1.81282989228051,67.70353808089804,26.432591894090685,16.799231953620207,25.68448616423402,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,left,Homo sapiens,HSAnv,False,3992.4282,6019.0546875,109.068085,21.964863,8.597069
MN10AA2804,4,4,0,4,0,4,0,4,0,70.8271719090909,101.9763686,86.38055194396964,86.35933363339382,11.55411023436151,70.709953,97.159393,85.35976575,86.7848585,10.070167022093212,5.820129886755145,36.74840574963911,17.420555112431252,13.556842406665371,11.604805646809162,78.822388,146.664261,113.81011975,114.876915,25.585283294498556,16.27371,91.90625,56.899961749999996,59.709943499999994,26.90579226826527,17.704949000000006,130.39055100000002,56.910158,39.772566,43.476384088367766,19.054829899723885,103.34914458784657,55.213301916032734,49.22461658828026,32.446167762082325,18.83148426678046,102.02159100964852,53.13681092490314,45.84708421159179,31.866221518813504,3.4204865274019856,36.81349372733546,14.260483186339547,8.403976245310371,13.522179960256159,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,left,Homo sapiens,HSAnv,False,3473.4712,6369.3359375,104.81839,23.243755,9.226753
MN10AA2805,5,5,0,5,0,5,0,5,0,43.2862428,89.18837775,67.00798963424242,69.32483345454546,17.48551201416932,44.106541,89.2655755,66.5893766,65.498383,17.340054274039446,1.0712165761501036,30.85427104450233,9.566225390044995,4.431392224569748,11.117566259381906,44.9366,121.000542,81.922822,87.287827,29.20552126244908,31.175447,77.510353,55.1902888,49.674305,18.642330676271143,2.896248,89.825095,26.7325332,11.080078999999998,32.65366607352554,14.600034908124393,55.44793461519002,26.636799883302263,18.46266420935508,15.13230999199558,14.351310979488948,53.611192387877374,24.486617481809716,17.703230313702633,14.739429715139279,4.889879374433286,56.9326310147011,23.72470645823144,10.515691317658504,21.147463940896092,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,left,Homo sapiens,HSAnv,False,1943.5392,3412.215169270833,56.46458,19.4547,9.710851
MN10AA2806,5,5,0,5,0,5,0,5,0,77.83221849999998,103.9903214,94.0311076875,96.6489024375,8.686740760222177,79.0917665,104.986519,93.20529400000001,93.5588645,8.424423217736884,0.0,16.17993680323219,8.785835779451848,10.139625274146542,5.308726907008748,96.913383,121.736809,108.4831482,111.589043,8.881327314255035,48.12429,96.913383,79.84902780000002,81.804749,17.025610692749172,0.0,52.318024,28.634120399999993,29.929442999999992,18.0304539042146,6.7702679204612055,48.90947663034188,27.168929483504645,29.36172598847043,14.389552370250092,6.766906602724769,48.78521599521724,26.92217143218278,29.103180335145503,14.411300374364615,4.568526630564268,77.25877079357899,29.39780610478477,20.60604851072676,26.171213940027222,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,left,Homo sapiens,HSAnv,False,1954.1086,3164.626302083333,62.94237,18.517876,7.41638
MN10AA2807,6,6,0,6,0,6,0,0,6,70.51524199999999,115.278416,88.11123591666666,83.73136941666667,13.75483797226918,73.762939,115.278416,88.37074533333333,84.292225,13.0179146251526,0.0,12.526072377744008,7.448727136851463,7.588745988198175,4.0524651101188285,82.343719,123.162148,97.13347383333333,92.7629205,14.650525681287998,55.439068,107.394684,79.10379999999999,78.1384545,15.36485243409769,0.0,30.424682999999987,18.029673833333334,18.763103500000007,9.988757241146422,3.793846062176943,20.688320058971527,10.237273560902223,7.750170634401174,6.19450318303417,3.782346326025684,20.50975430106368,9.821974257217196,6.906428600038007,6.27014052172911,3.5684569796918946,64.02958674050251,38.748441803868204,46.24949729316744,23.70621591887598,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,left,Homo sapiens,HSAnv,False,690.1222,859.9453938802084,25.455984,13.69664,7.4079504
MN10AA2808,3,3,0,3,0,3,0,3,0,58.058641529411766,107.51029578571428,83.17212443837535,83.947436,20.19599561273492,61.155102,106.6974905,82.7724405,80.464729,18.66407309684674,10.641163288406672,21.2274687815956,14.2285562354527,10.81703663635583,4.949499333605846,74.195511,138.740189,113.16398399999999,126.556252,28.00022019161979,41.903393,87.372765,61.49857733333334,55.219574,19.086388861587626,32.292117999999995,83.52061499999999,51.66540666666666,39.183487,22.70005088310879,28.711680713670955,51.307894141852834,40.358111640304585,41.05476006538997,9.238008609150828,27.07790397895672,51.05797140965942,38.523035463943465,37.43323100321424,9.820103998676426,5.093120737707309,49.63890627099009,26.39760788011029,24.460796631633468,18.237236277343417,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,left,Homo sapiens,HSAnv,False,1359.4525,1639.06005859375,50.997173,21.366812,7.7429695
MN10AA2809,3,3,0,3,0,3,0,3,0,72.8095934,135.68668366666668,112.03896596666668,127.62062083333332,27.934126039530632,73.023842,144.933258,115.20556133333332,127.659584,30.649285340245147,1.814903006302397,16.908260558883917,7.577207122234146,4.008457801516123,6.65854535355941,77.240395,150.160767,119.071475,129.813263,30.723331744591153,66.476204,125.11718,101.18647,111.966026,25.124226518455533,4.696083000000002,38.19474099999999,17.885005000000003,10.764191000000013,14.573252118571835,7.7971111477562305,20.588087474016422,14.480901048749127,15.057504524474725,5.237787224958093,7.246264803331434,19.69306468988512,13.926371463077244,14.839784896015171,5.122268373066878,7.729389648035313,50.13065340255165,23.81632877290943,13.58894326814133,18.76017684160379,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,middle,tib,left,Homo sapiens,HSAnv,False,709.6428,848.095703125,33.85509,12.027096,8.139877
MN10AA2902,6,6,0,6,0,6,0,6,0,58.49676506666667,142.691986,112.286965910582,123.61274611507937,31.79383958057202,54.348408,142.691986,110.48037975,118.5752445,33.42337244939537,0.0,28.81566214190788,13.846463514134655,16.9301903716016,10.319455343390624,94.877937,161.646225,136.3413225,141.07193,20.191302316180774,34.769958,142.691986,91.99832583333334,99.4548835,43.85473245963099,0.0,101.917969,44.342996666666664,51.489864499999996,35.089537065199615,4.925272949730045,52.47171469999744,29.67764378694375,26.93550874016735,16.743207232936278,4.1970635868545045,50.62534991642033,25.928522040538752,20.1325006172686,16.91881030514452,11.272841395642462,82.60398180899021,51.811107009406385,60.24264049006773,27.701457231295382,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,3439.4453,5206.4951171875,57.788174,29.496696,14.312627
MN10AA2904,4,4,0,4,0,4,0,4,0,36.489635,106.53551353846152,76.56031399017094,81.60805371111111,25.479983698050916,36.489635,115.337578,78.646853375,81.38010025,28.02555909706382,0.0,19.719937957048188,12.272206614669862,14.684444250815629,7.987481480787386,36.489635,122.993935,93.27149475000002,106.80120450000001,33.535678075323524,36.489635,70.902634,54.883886249999996,56.071638,12.91832499125342,0.0,61.016274,38.3876085,46.26708,24.979599965478016,3.4790730023517376,59.17007417217964,31.94960651800294,32.57463944874019,19.717455471654763,3.187733091085263,56.23430340237176,30.71721442295008,31.72341059917165,18.789115502186565,6.701301555058285,74.14029486413665,33.64420553275028,26.867612855903086,24.99295201490057,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,1715.0641,2658.7548828125,56.717407,21.360046,8.938295
MN10AA2905,4,4,0,4,0,4,0,4,0,83.15906125,134.1786542857143,103.09517940665583,97.52150104545453,19.540358326266766,82.7599945,134.577194,103.296131125,97.92366799999999,20.173484159885536,1.5434998509070863,13.384685876957205,6.649938810900056,5.835784757867968,4.276112499196949,85.416351,141.805283,114.166235,114.721653,20.776353287039186,81.378967,123.572617,92.14389225,81.8119925,18.146416913214313,3.716446000000005,41.574868,22.02234275,21.3990285,13.585247915890848,12.690636765857988,30.93888166755133,22.456182851910377,23.097606487116096,7.028476414855772,12.660533265625112,30.567449356627712,22.217820298332875,22.82164928553934,6.889889450563599,17.421315180451767,46.03261250431366,29.899367229345632,28.071770616308548,11.086358729539217,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,1277.0289,1712.4235026041667,40.469627,21.709534,7.0097904
MN10AA2906,8,8,0,8,0,8,0,8,0,49.333293600000005,154.9755575714286,117.98802333913693,129.35297083333333,32.536182604362835,37.9173985,156.8756255,116.883429375,125.149609,36.942138471309825,0.0,30.118715999737415,15.43585956249351,15.845330477739143,9.495643644048476,93.558876,173.355682,139.96197412499998,141.62676249999998,23.119582123815217,18.027689,141.973465,98.17056875,117.502705,40.00083605868483,0.0,79.374542,41.791405375,39.019756,25.947587252453186,2.8601268865735507,31.57464581445359,14.079541614286104,9.000240728914173,9.825212739348267,2.8429293026735696,22.989864157058435,11.025079915171958,8.826898702231913,6.762553785669432,3.702979477873633,76.04305968047579,25.55114005298192,19.07885905315048,21.42703149386661,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,1445.7029,1983.26318359375,56.01731,16.432396,6.512993
MN10AA2907,5,5,0,5,0,5,0,5,0,39.2854785,134.8490145,77.43442203333333,77.51090333333335,35.03557178959689,39.2854785,133.79272500000002,77.3573147,75.915932,35.140510265679055,1.7762585000000009,7.565936766595495,4.962421147900293,5.3334707508254775,1.9299149021046225,41.061737,141.170731,84.8914224,89.73188,34.91947312593281,33.777012,130.639877,71.0633452,68.646782,35.37939705993478,3.5525170000000017,22.029915000000003,13.828077199999996,11.942002000000002,6.927490052012185,7.309238466118778,38.28329119382532,18.105308842373592,10.01935794786252,12.485792345096465,7.077443302492788,34.170713219903675,17.128224730699905,9.877645559038854,11.30223517535359,3.6260040717137008,80.64860848663552,26.68540283441117,6.69021052253859,29.88330127896334,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,793.91425,803.9700520833334,34.50759,12.990055,4.302405
MN10AA2908,7,7,0,7,0,7,0,7,0,41.82769435714285,143.44003816666665,86.44669668639457,86.87808966666667,28.079773777141195,41.4117165,142.415253,84.9996615,86.528137,28.11836490739708,1.6927149999999995,18.654642767934387,6.901912464894409,3.595648879511545,5.686613691376535,55.954502,150.579041,96.7340487142857,94.399384,27.147822342331647,25.431286,140.649582,77.88070185714287,82.066475,32.213116382849094,3.3854299999999995,49.413056,18.85334685714285,11.276107999999994,15.356997315991045,4.779327730736375,43.25778319766516,17.566527035968154,10.191321844408405,14.215506879189846,4.471390000883398,42.95470490470166,17.389969155565844,10.06770088351854,14.192625142050165,0.8728060716525674,37.908860645157056,21.13471683331438,19.157564117618254,14.28689022480377,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,1197.0137,1468.0340169270833,57.840332,11.46645,6.7194004
MN10AA2909,4,4,0,4,0,4,0,4,0,83.70035918181817,111.050308,96.36668311363636,95.35803263636363,11.368320495371579,85.889191,107.890953,96.53465849999999,96.179245,9.42597322887898,0.0,12.2267788381152,7.593272408862031,9.073155398666461,4.848426024370884,100.006889,120.469398,108.7946605,107.3511775,7.818024617891994,64.44989,104.790573,86.4920025,88.3637735,18.010725945985556,0.0,46.56150100000001,22.302658000000005,21.324565500000006,16.967337143961384,3.751269750355108,34.45028750072488,20.934318875818196,22.767859126096397,13.22627672794263,3.7135269811864817,32.338077371575444,18.710251197964055,19.394700219547154,11.456647956932448,12.558615811226945,61.36237866362126,35.31858317777174,33.67666911811938,22.127451959182427,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,831.7343,1119.798583984375,33.868835,10.788982,10.174078
MN10AA2910,3,3,0,3,0,3,0,3,0,85.2645630909091,103.222056,95.52833483982685,98.09838542857142,7.55300196021609,86.732704,102.069633,93.62901533333333,92.084709,6.355785255767133,1.9338101488079635,10.633094696673762,6.3102885468644105,6.363960795111504,3.5516708221960442,93.686127,117.13987,105.59071366666667,105.946144,9.578248386105619,74.990074,101.650391,88.10617333333333,87.678055,10.888237984651886,4.295753000000005,29.461815,17.48454033333333,18.696052999999992,10.30965538877937,10.021158731533784,32.90226799703184,22.532587037521996,24.67433438400036,9.463142592078864,9.996516983929954,21.196505988251936,16.141073549258195,17.2301976755927,4.636779194380242,26.641865131111462,45.70223112599369,37.397247166063266,39.84764524108465,7.971939371289234,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,728.6452,1102.9264322916667,24.809816,14.087254,11.1201725
MN10AA3003,4,4,0,4,0,4,0,4,0,47.24621411111112,104.6141160625,87.40312388268849,98.87608267857142,23.356016789414078,33.400753,107.5598945,85.301548,100.12277225,30.354952369019703,7.546664036826463,34.257864458929006,19.49669331166818,18.091122375458628,9.848932747384177,103.256119,137.284241,117.66119775,115.05221549999999,12.485438213422338,7.285741,88.47406,52.024889249999994,56.169878,29.39099834827764,23.631889,95.970378,65.63630850000001,71.4714835,28.67645608123841,23.359105357026507,47.45612997206334,33.56068291921628,31.71374817388764,10.26177813814982,12.171868471602869,47.348279264298505,28.109449755422517,26.458825642894354,15.207503032298789,4.411043230169518,85.23402559356231,32.52482661118481,20.2271188105037,32.41580203447808,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,1629.7214,2382.650390625,52.52113,15.19665,7.433461
MN10AA3004,5,5,0,5,0,5,0,5,0,48.6366026,149.53571428571428,85.32515279308487,73.032112,34.32308928610745,46.650089,145.73822,85.24793530000001,73.032112,33.316937085827945,7.3825530000000015,19.259237500136127,14.00946263847934,12.616207463930374,4.324045007166092,80.414665,165.871262,108.0964402,98.271065,31.500636606500443,23.618198,132.798416,65.47480619999999,64.011162,37.070737495333454,14.765106000000005,57.681385,42.621634,50.614464,16.51573757393144,8.123018718473883,47.05775316291927,21.725009299225892,15.122404337212542,13.539499244137824,5.408130187967001,46.68763968629813,20.83497933414909,14.930056522331055,14.005066328847583,5.122218134222133,46.84291229714139,19.525810863570495,9.323896447133794,15.90339060749874,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,701.0307,665.2237548828125,46.61066,11.849664,5.131685
