Specimen,BreakNo,Count,Mean,Median,STD,Max,Min,Range,ArcLength,EuclideanLength,ArcAngle,interior_edge,Interrupted,Interruptedby,ridge_notch,interior_notch,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN10AA2303,3,3,153.48210666666668,153.361084,0.6054932917582267,154.276749,152.808487,1.4682619999999815,12.523209968360991,12.500536722077179,10.332524758470793,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2049.216552734375,3892.552734375,44.65140151977539,25.7897891998291,10.197341918945312
MN10AA2303,4,2,89.74981700000001,89.74981700000001,3.3364410000000007,93.086258,86.413376,6.672882000000001,9.773398936303701,9.770570617420459,22.90625085036213,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2049.216552734375,3892.552734375,44.65140151977539,25.7897891998291,10.197341918945312
MN10AA2303,5,6,73.07400633333334,70.09281899999999,8.791123765523867,91.307907,65.434837,25.87307,20.391860936950767,18.446146156311347,88.96646612193905,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2049.216552734375,3892.552734375,44.65140151977539,25.7897891998291,10.197341918945312
MN10AA2303,6,4,96.7348155,98.8964955,6.3673725373829235,102.631783,86.514488,16.117295,7.941521830471677,7.782548586420776,33.17552774067575,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2049.216552734375,3892.552734375,44.65140151977539,25.7897891998291,10.197341918945312
MN10AA2303,7,2,114.858772,114.858772,2.1285780000000045,116.98735,112.730194,4.257156000000009,4.63438602389891,4.562786736195326,46.82410740567443,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2049.216552734375,3892.552734375,44.65140151977539,25.7897891998291,10.197341918945312
MN10AA2303,8,2,65.297169,65.297169,5.345065999999999,70.642235,59.952103,10.690131999999998,6.83419742486849,6.818225048353859,27.184481778388108,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2049.216552734375,3892.552734375,44.65140151977539,25.7897891998291,10.197341918945312
MN10AA2304,1,6,133.48500316666667,129.713383,9.686271316055533,150.580307,123.652748,26.927559000000002,19.81297262881959,18.63871183880474,58.07263581478472,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2014.701416015625,2649.703450520833,40.84127807617188,33.68916702270508,11.524334907531738
MN10AA2304,2,9,167.96337722222222,165.674927,6.339397308939365,178.719452,157.398682,21.320769999999982,17.106394794529596,12.691292408970805,53.29031701744515,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2014.701416015625,2649.703450520833,40.84127807617188,33.68916702270508,11.524334907531738
MN10AA2304,3,5,66.8888114,68.670059,5.676163559574567,75.305138,58.734306000000004,16.570831999999996,15.90734835895964,15.756243094722802,45.9385524000883,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2014.701416015625,2649.703450520833,40.84127807617188,33.68916702270508,11.524334907531738
MN10AA2304,4,12,55.45892333333334,50.5464115,13.744533519766462,86.437218,42.104023,44.333195,37.96620641236217,30.03078993916078,36.530575698457156,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2014.701416015625,2649.703450520833,40.84127807617188,33.68916702270508,11.524334907531738
